 # I XP T DE ATW ATP BT
    33    0.78750   62.33367 **********    0.00000    0.00000   -0.00000
    34    0.81250   61.24078    0.00000    0.00000    0.00000    0.00000
    35    0.83750   60.11955 **********    0.00000    0.00000    0.00000
    36    0.86250   58.97052    0.00000    0.00000    0.00000    0.00000
    37    0.88750   57.79421 **********    0.00000    0.00000    0.00000
    38    0.91250   56.59117    0.00000    0.00000    0.00000    0.00000
    39    0.93750   55.36195 ********** **********    0.00000    0.00000
    40    0.96250   54.10713    0.00000    0.00000    0.00000    0.00000
    41    0.98750   52.82727 **********    0.00000    0.00000    0.00000
    42    1.00000   52.17814    0.00000    0.00000    0.00000    0.00000
     1    0.00000   77.45065    0.40000    0.00000    1.00000    0.00000
     2    0.01250   77.45065    0.20000    0.20000    0.30280    0.22144
     3    0.03750   77.40703    0.20000    0.10000    0.20280    0.22042
     4    0.06250   77.32883    0.20000    0.10000    0.20280    0.22021
     5    0.08750   77.21591    0.20000    0.10000    0.20280    0.21991
     6    0.11250   77.06815    0.20000    0.10000    0.20280    0.21950
     7    0.13750   76.88547    0.20000    0.10000    0.20280    0.21899
     8    0.16250   76.66786    0.20000    0.10000    0.20280    0.21838
     9    0.18750   76.41533    0.20000    0.10000    0.20280    0.21767
    10    0.21250   76.12791    0.20000    0.10000    0.20280    0.21686
    11    0.23750   75.80566    0.20000    0.10000    0.20280    0.21594
    12    0.26250   75.44867    0.20000    0.10000    0.20280    0.21493
    13    0.28750   75.05706    0.20000    0.10000    0.20280    0.21382
    14    0.31250   74.63097    0.20000    0.10000    0.20280    0.21261
    15    0.33750   74.17056    0.20000    0.10000    0.20280    0.21130
    16    0.36250   73.67601    0.20000    0.10000    0.20280    0.20989
    17    0.38750   73.14754    0.20000    0.10000    0.20280    0.20839
    18    0.41250   72.58537    0.20000    0.10000    0.20280    0.20679
    19    0.43750   71.98974    0.20000    0.10000    0.20280    0.20509
    20    0.46250   71.36092    0.20000    0.10000    0.20280    0.20330
    21    0.48750   70.69918    0.20000    0.10000    0.20280    0.20142
    22    0.51250   70.00484    0.20000    0.10000    0.20280    0.19944
    23    0.53750   69.27820    0.20000    0.10000    0.20280    0.19737
    24    0.56250   68.51959    0.20000    0.10000    0.20280    0.19521
    25    0.58750   67.72937    0.20000    0.10000    0.20280    0.19296
    26    0.61250   66.90792    0.20000    0.10000    0.20280    0.19062
    27    0.63750   66.05560    0.20000    0.10000    0.20280    0.18819
    28    0.66250   65.17284    0.20000    0.10000    0.20280    0.18567
    29    0.68750   64.26004    0.20000    0.10000    0.20280    0.18307
    30    0.71250   63.31765    0.20000    0.10000    0.20280    0.18038
    31    0.73750   62.34610    0.20000    0.10000    0.20280    0.17761
    32    0.76250   61.34589    0.20000    0.10000    0.20280    0.17476
    33    0.78750   60.31749    0.20000    0.10000    0.20280    0.17183
    34    0.81250   59.26141    0.20000    0.10000    0.20280    0.16881
    35    0.83750   58.17819    0.20000    0.10000    0.20280    0.16572
    36    0.86250   57.06836    0.20000    0.10000    0.20280    0.16256
    37    0.88750   55.93249    0.20000    0.10000    0.20280    0.15931
    38    0.91250   54.77118    0.20000    0.10000    0.20280    0.15600
    39    0.93750   53.58503    0.20000    0.10000    0.20280    0.15261
    40    0.96250   52.37469    0.20000    0.10000    0.20280    0.14915
    41    0.98750   51.14081    0.40000    0.10000    0.30280    0.14622
    42    1.00000   50.50945    0.00000    0.40000    0.40500    0.00000
     1    0.00000   74.89125    0.40000    0.00000    1.00000    0.00000
     2    0.01250   74.89125    0.20000    0.20000    0.30280    0.21272
     3    0.03750   74.86314    0.20000    0.10000    0.20280    0.21350
     4    0.06250   74.79831    0.20000    0.10000    0.20280    0.21327
     5    0.08750   74.69728    0.20000    0.10000    0.20280    0.21294
     6    0.11250   74.56050    0.20000    0.10000    0.20280    0.21252
     7    0.13750   74.38835    0.20000    0.10000    0.20280    0.21200
     8    0.16250   74.18114    0.20000    0.10000    0.20280    0.21139
     9    0.18750   73.93917    0.20000    0.10000    0.20280    0.21069
    10    0.21250   73.66268    0.20000    0.10000    0.20280    0.20989
    11    0.23750   73.35194    0.20000    0.10000    0.20280    0.20900
    12    0.26250   73.00716    0.20000    0.10000    0.20280    0.20801
    13    0.28750   72.62856    0.20000    0.10000    0.20280    0.20692
    14    0.31250   72.21638    0.20000    0.10000    0.20280    0.20575
    15    0.33750   71.77084    0.20000    0.10000    0.20280    0.20447
    16    0.36250   71.29218    0.20000    0.10000    0.20280    0.20311
    17    0.38750   70.78063    0.20000    0.10000    0.20280    0.20165
    18    0.41250   70.23644    0.20000    0.10000    0.20280    0.20010
    19    0.43750   69.65987    0.20000    0.10000    0.20280    0.19845
    20    0.46250   69.05120    0.20000    0.10000    0.20280    0.19672
    21    0.48750   68.41071    0.20000    0.10000    0.20280    0.19490
    22    0.51250   67.73869    0.20000    0.10000    0.20280    0.19298
    23    0.53750   67.03545    0.20000    0.10000    0.20280    0.19098
    24    0.56250   66.30131    0.20000    0.10000    0.20280    0.18889
    25    0.58750   65.53661    0.20000    0.10000    0.20280    0.18671
    26    0.61250   64.74168    0.20000    0.10000    0.20280    0.18444
    27    0.63750   63.91690    0.20000    0.10000    0.20280    0.18210
    28    0.66250   63.06263    0.20000    0.10000    0.20280    0.17966
    29    0.68750   62.17924    0.20000    0.10000    0.20280    0.17715
    30    0.71250   61.26714    0.20000    0.10000    0.20280    0.17455
    31    0.73750   60.32671    0.20000    0.10000    0.20280    0.17188
    32    0.76250   59.35835    0.20000    0.10000    0.20280    0.16912
    33    0.78750   58.36246    0.20000    0.10000    0.20280    0.16629
    34    0.81250   57.33947    0.20000    0.10000    0.20280    0.16338
    35    0.83750   56.28975    0.20000    0.10000    0.20280    0.16040
    36    0.86250   55.21370    0.20000    0.10000    0.20280    0.15735
    37    0.88750   54.11171    0.20000    0.10000    0.20280    0.15422
    38    0.91250   52.98413    0.20000    0.10000    0.20280    0.15103
    39    0.93750   51.83130    0.20000    0.10000    0.20280    0.14777
    40    0.96250   50.65351    0.20000    0.10000    0.20280    0.14444
    41    0.98750   49.45101    0.40000    0.10000    0.30280    0.14045
    42    1.00000   48.84051    0.00000    0.40000    0.40500    0.00000
     1    0.00000   72.47974    0.40000    0.00000    1.00000    0.00000
     2    0.01250   72.47974    0.20000    0.20000    0.30280    0.20710
     3    0.03750   72.44026    0.20000    0.10000    0.20280    0.20615
     4    0.06250   72.36961    0.20000    0.10000    0.20280    0.20603
     5    0.08750   72.26708    0.20000    0.10000    0.20280    0.20579
     6    0.11250   72.13219    0.20000    0.10000    0.20280    0.20544
     7    0.13750   71.96461    0.20000    0.10000    0.20280    0.20499
     8    0.16250   71.76414    0.20000    0.10000    0.20280    0.20444
     9    0.18750   71.53072    0.20000    0.10000    0.20280    0.20379
    10    0.21250   71.26430    0.20000    0.10000    0.20280    0.20304
    11    0.23750   70.96491    0.20000    0.10000    0.20280    0.20219
    12    0.26250   70.63267    0.20000    0.10000    0.20280    0.20124
    13    0.28750   70.26769    0.20000    0.10000    0.20280    0.20021
    14    0.31250   69.87012    0.20000    0.10000    0.20280    0.19907
    15    0.33750   69.44015    0.20000    0.10000    0.20280    0.19785
    16    0.36250   68.97798    0.20000    0.10000    0.20280    0.19653
    17    0.38750   68.48383    0.20000    0.10000    0.20280    0.19512
    18    0.41250   67.95795    0.20000    0.10000    0.20280    0.19362
    19    0.43750   67.40060    0.20000    0.10000    0.20280    0.19203
    20    0.46250   66.81202    0.20000    0.10000    0.20280    0.19036
    21    0.48750   66.19250    0.20000    0.10000    0.20280    0.18859
    22    0.51250   65.54236    0.20000    0.10000    0.20280    0.18674
    23    0.53750   64.86186    0.20000    0.10000    0.20280    0.18480
    24    0.56250   64.15135    0.20000    0.10000    0.20280    0.18277
    25    0.58750   63.41114    0.20000    0.10000    0.20280    0.18066
    26    0.61250   62.64159    0.20000    0.10000    0.20280    0.17847
    27    0.63750   61.84302    0.20000    0.10000    0.20280    0.17620
    28    0.66250   61.01582    0.20000    0.10000    0.20280    0.17384
    29    0.68750   60.16037    0.20000    0.10000    0.20280    0.17141
    30    0.71250   59.27705    0.20000    0.10000    0.20280    0.16889
    31    0.73750   58.36628    0.20000    0.10000    0.20280    0.16629
    32    0.76250   57.42850    0.20000    0.10000    0.20280    0.16362
    33    0.78750   56.46414    0.20000    0.10000    0.20280    0.16087
    34    0.81250   55.47369    0.20000    0.10000    0.20280    0.15804
    35    0.83750   54.45768    0.20000    0.10000    0.20280    0.15514
    36    0.86250   53.41663    0.20000    0.10000    0.20280    0.15216
    37    0.88750   52.35116    0.20000    0.10000    0.20280    0.14911
    38    0.91250   51.26193    0.20000    0.10000    0.20280    0.14598
    39    0.93750   50.14969    0.20000    0.10000    0.20280    0.14278
    40    0.96250   49.01528    0.20000    0.10000    0.20280    0.13950
    41    0.98750   47.85965    0.40000    0.10000    0.30280    0.13675
    42    1.00000   47.26880    0.00000    0.40000    0.40500    0.00000
     1    0.00000   70.10860    0.40000    0.00000    1.00000    0.00000
     2    0.01250   70.10860    0.20000    0.20000    0.30280    0.19920
     3    0.03750   70.08162    0.20000    0.10000    0.20280    0.19992
     4    0.06250   70.01971    0.20000    0.10000    0.20280    0.19965
     5    0.08750   69.92382    0.20000    0.10000    0.20280    0.19931
     6    0.11250   69.79462    0.20000    0.10000    0.20280    0.19890
     7    0.13750   69.63259    0.20000    0.10000    0.20280    0.19842
     8    0.16250   69.43808    0.20000    0.10000    0.20280    0.19784
     9    0.18750   69.21134    0.20000    0.10000    0.20280    0.19719
    10    0.21250   68.95258    0.20000    0.10000    0.20280    0.19644
    11    0.23750   68.66200    0.20000    0.10000    0.20280    0.19562
    12    0.26250   68.33974    0.20000    0.10000    0.20280    0.19470
    13    0.28750   67.98594    0.20000    0.10000    0.20280    0.19369
    14    0.31250   67.60078    0.20000    0.10000    0.20280    0.19259
    15    0.33750   67.18442    0.20000    0.10000    0.20280    0.19141
    16    0.36250   66.73704    0.20000    0.10000    0.20280    0.19013
    17    0.38750   66.25883    0.20000    0.10000    0.20280    0.18877
    18    0.41250   65.74998    0.20000    0.10000    0.20280    0.18733
    19    0.43750   65.21074    0.20000    0.10000    0.20280    0.18579
    20    0.46250   64.64133    0.20000    0.10000    0.20280    0.18417
    21    0.48750   64.04203    0.20000    0.10000    0.20280    0.18246
    22    0.51250   63.41309    0.20000    0.10000    0.20280    0.18067
    23    0.53750   62.75481    0.20000    0.10000    0.20280    0.17879
    24    0.56250   62.06750    0.20000    0.10000    0.20280    0.17683
    25    0.58750   61.35148    0.20000    0.10000    0.20280    0.17480
    26    0.61250   60.60706    0.20000    0.10000    0.20280    0.17267
    27    0.63750   59.83464    0.20000    0.10000    0.20280    0.17047
    28    0.66250   59.03456    0.20000    0.10000    0.20280    0.16819
    29    0.68750   58.20721    0.20000    0.10000    0.20280    0.16583
    30    0.71250   57.35298    0.20000    0.10000    0.20280    0.16340
    31    0.73750   56.47227    0.20000    0.10000    0.20280    0.16089
    32    0.76250   55.56549    0.20000    0.10000    0.20280    0.15830
    33    0.78750   54.63307    0.20000    0.10000    0.20280    0.15565
    34    0.81250   53.67542    0.20000    0.10000    0.20280    0.15293
    35    0.83750   52.69293    0.20000    0.10000    0.20280    0.15013
    36    0.86250   51.68601    0.20000    0.10000    0.20280    0.14728
    37    0.88750   50.65500    0.20000    0.10000    0.20280    0.14435
    38    0.91250   49.60022    0.20000    0.10000    0.20280    0.14138
    39    0.93750   48.52188    0.20000    0.10000    0.20280    0.13834
    40    0.96250   47.42009    0.20000    0.10000    0.20280    0.13526
    41    0.98750   46.29479    0.40000    0.10000    0.30280    0.13153
    42    1.00000   45.72325    0.00000    0.40000    0.40500    0.00000
     1    0.00000   67.84550    0.40000    0.00000    1.00000    0.00000
     2    0.01250   67.84550    0.20000    0.20000    0.30280    0.19380
     3    0.03750   67.80905    0.20000    0.10000    0.20280    0.19293
     4    0.06250   67.74384    0.20000    0.10000    0.20280    0.19285
     5    0.08750   67.64883    0.20000    0.10000    0.20280    0.19265
     6    0.11250   67.52336    0.20000    0.10000    0.20280    0.19234
     7    0.13750   67.36707    0.20000    0.10000    0.20280    0.19192
     8    0.16250   67.17976    0.20000    0.10000    0.20280    0.19140
     9    0.18750   66.96139    0.20000    0.10000    0.20280    0.19078
    10    0.21250   66.71197    0.20000    0.10000    0.20280    0.19008
    11    0.23750   66.43158    0.20000    0.10000    0.20280    0.18928
    12    0.26250   66.12035    0.20000    0.10000    0.20280    0.18839
    13    0.28750   65.77847    0.20000    0.10000    0.20280    0.18742
    14    0.31250   65.40606    0.20000    0.10000    0.20280    0.18635
    15    0.33750   65.00335    0.20000    0.10000    0.20280    0.18520
    16    0.36250   64.57053    0.20000    0.10000    0.20280    0.18397
    17    0.38750   64.10782    0.20000    0.10000    0.20280    0.18265
    18    0.41250   63.61544    0.20000    0.10000    0.20280    0.18124
    19    0.43750   63.09365    0.20000    0.10000    0.20280    0.17976
    20    0.46250   62.54268    0.20000    0.10000    0.20280    0.17819
    21    0.48750   61.96279    0.20000    0.10000    0.20280    0.17653
    22    0.51250   61.35426    0.20000    0.10000    0.20280    0.17480
    23    0.53750   60.71737    0.20000    0.10000    0.20280    0.17299
    24    0.56250   60.05240    0.20000    0.10000    0.20280    0.17109
    25    0.58750   59.35966    0.20000    0.10000    0.20280    0.16912
    26    0.61250   58.63949    0.20000    0.10000    0.20280    0.16707
    27    0.63750   57.89217    0.20000    0.10000    0.20280    0.16494
    28    0.66250   57.11807    0.20000    0.10000    0.20280    0.16273
    29    0.68750   56.31754    0.20000    0.10000    0.20280    0.16046
    30    0.71250   55.49092    0.20000    0.10000    0.20280    0.15810
    31    0.73750   54.63858    0.20000    0.10000    0.20280    0.15567
    32    0.76250   53.76092    0.20000    0.10000    0.20280    0.15318
    33    0.78750   52.85833    0.20000    0.10000    0.20280    0.15060
    34    0.81250   51.93122    0.20000    0.10000    0.20280    0.14796
    35    0.83750   50.98006    0.20000    0.10000    0.20280    0.14525
    36    0.86250   50.00533    0.20000    0.10000    0.20280    0.14246
    37    0.88750   49.00757    0.20000    0.10000    0.20280    0.13960
    38    0.91250   47.98742    0.20000    0.10000    0.20280    0.13666
    39    0.93750   46.94562    0.20000    0.10000    0.20280    0.13365
    40    0.96250   45.88309    0.20000    0.10000    0.20280    0.13056
    41    0.98750   44.80098    0.40000    0.10000    0.30280    0.12798
    42    1.00000   44.24789    0.00000    0.40000    0.40500    0.00000
     1    0.00000   65.63053    0.40000    0.00000    1.00000    0.00000
     2    0.01250   65.63053    0.20000    0.20000    0.30280    0.18651
     3    0.03750   65.60490    0.20000    0.10000    0.20280    0.18718
     4    0.06250   65.54626    0.20000    0.10000    0.20280    0.18689
     5    0.08750   65.45583    0.20000    0.10000    0.20280    0.18656
     6    0.11250   65.33439    0.20000    0.10000    0.20280    0.18617
     7    0.13750   65.18242    0.20000    0.10000    0.20280    0.18572
     8    0.16250   65.00024    0.20000    0.10000    0.20280    0.18519
     9    0.18750   64.78804    0.20000    0.10000    0.20280    0.18458
    10    0.21250   64.54597    0.20000    0.10000    0.20280    0.18388
    11    0.23750   64.27415    0.20000    0.10000    0.20280    0.18311
    12    0.26250   63.97272    0.20000    0.10000    0.20280    0.18226
    13    0.28750   63.64175    0.20000    0.10000    0.20280    0.18131
    14    0.31250   63.28142    0.20000    0.10000    0.20280    0.18029
    15    0.33750   62.89184    0.20000    0.10000    0.20280    0.17918
    16    0.36250   62.47319    0.20000    0.10000    0.20280    0.17799
    17    0.38750   62.02564    0.20000    0.10000    0.20280    0.17672
    18    0.41250   61.54940    0.20000    0.10000    0.20280    0.17536
    19    0.43750   61.04467    0.20000    0.10000    0.20280    0.17392
    20    0.46250   60.51170    0.20000    0.10000    0.20280    0.17240
    21    0.48750   59.95072    0.20000    0.10000    0.20280    0.17081
    22    0.51250   59.36198    0.20000    0.10000    0.20280    0.16913
    23    0.53750   58.74577    0.20000    0.10000    0.20280    0.16737
    24    0.56250   58.10238    0.20000    0.10000    0.20280    0.16554
    25    0.58750   57.43210    0.20000    0.10000    0.20280    0.16363
    26    0.61250   56.73523    0.20000    0.10000    0.20280    0.16164
    27    0.63750   56.01212    0.20000    0.10000    0.20280    0.15958
    28    0.66250   55.26311    0.20000    0.10000    0.20280    0.15745
    29    0.68750   54.48855    0.20000    0.10000    0.20280    0.15524
    30    0.71250   53.68880    0.20000    0.10000    0.20280    0.15296
    31    0.73750   52.86427    0.20000    0.10000    0.20280    0.15061
    32    0.76250   52.01533    0.20000    0.10000    0.20280    0.14819
    33    0.78750   51.14240    0.20000    0.10000    0.20280    0.14570
    34    0.81250   50.24588    0.20000    0.10000    0.20280    0.14315
    35    0.83750   49.32618    0.20000    0.10000    0.20280    0.14053
    36    0.86250   48.38370    0.20000    0.10000    0.20280    0.13785
    37    0.88750   47.41879    0.20000    0.10000    0.20280    0.13512
    38    0.91250   46.43174    0.20000    0.10000    0.20280    0.13233
    39    0.93750   45.42274    0.20000    0.10000    0.20280    0.12951
    40    0.96250   44.39179    0.20000    0.10000    0.20280    0.12664
    41    0.98750   43.33860    0.40000    0.10000    0.30280    0.12316
    42    1.00000   42.80356    0.00000    0.40000    0.40500    0.00000
     1    0.00000   63.50930    0.40000    0.00000    1.00000    0.00000
     2    0.01250   63.50930    0.20000    0.20000    0.30280    0.18139
     3    0.03750   63.47548    0.20000    0.10000    0.20280    0.18058
     4    0.06250   63.41500    0.20000    0.10000    0.20280    0.18053
     5    0.08750   63.32657    0.20000    0.10000    0.20280    0.18036
     6    0.11250   63.20947    0.20000    0.10000    0.20280    0.18007
     7    0.13750   63.06334    0.20000    0.10000    0.20280    0.17967
     8    0.16250   62.88802    0.20000    0.10000    0.20280    0.17918
     9    0.18750   62.68354    0.20000    0.10000    0.20280    0.17860
    10    0.21250   62.44994    0.20000    0.10000    0.20280    0.17794
    11    0.23750   62.18732    0.20000    0.10000    0.20280    0.17719
    12    0.26250   61.89585    0.20000    0.10000    0.20280    0.17635
    13    0.28750   61.57570    0.20000    0.10000    0.20280    0.17544
    14    0.31250   61.22701    0.20000    0.10000    0.20280    0.17444
    15    0.33750   60.84998    0.20000    0.10000    0.20280    0.17337
    16    0.36250   60.44480    0.20000    0.10000    0.20280    0.17221
    17    0.38750   60.01167    0.20000    0.10000    0.20280    0.17098
    18    0.41250   59.55078    0.20000    0.10000    0.20280    0.16966
    19    0.43750   59.06237    0.20000    0.10000    0.20280    0.16827
    20    0.46250   58.54664    0.20000    0.10000    0.20280    0.16680
    21    0.48750   58.00384    0.20000    0.10000    0.20280    0.16526
    22    0.51250   57.43423    0.20000    0.10000    0.20280    0.16363
    23    0.53750   56.83806    0.20000    0.10000    0.20280    0.16194
    24    0.56250   56.21561    0.20000    0.10000    0.20280    0.16016
    25    0.58750   55.56717    0.20000    0.10000    0.20280    0.15831
    26    0.61250   54.89304    0.20000    0.10000    0.20280    0.15640
    27    0.63750   54.19350    0.20000    0.10000    0.20280    0.15440
    28    0.66250   53.46891    0.20000    0.10000    0.20280    0.15234
    29    0.68750   52.71957    0.20000    0.10000    0.20280    0.15020
    30    0.71250   51.94585    0.20000    0.10000    0.20280    0.14800
    31    0.73750   51.14806    0.20000    0.10000    0.20280    0.14573
    32    0.76250   50.32657    0.20000    0.10000    0.20280    0.14339
    33    0.78750   49.48174    0.20000    0.10000    0.20280    0.14098
    34    0.81250   48.61395    0.20000    0.10000    0.20280    0.13851
    35    0.83750   47.72361    0.20000    0.10000    0.20280    0.13597
    36    0.86250   46.81112    0.20000    0.10000    0.20280    0.13337
    37    0.88750   45.87700    0.20000    0.10000    0.20280    0.13069
    38    0.91250   44.92179    0.20000    0.10000    0.20280    0.12794
    39    0.93750   43.94622    0.20000    0.10000    0.20280    0.12512
    40    0.96250   42.95122    0.20000    0.10000    0.20280    0.12220
    41    0.98750   41.93806    0.40000    0.10000    0.30280    0.11978
    42    1.00000   41.42032    0.00000    0.40000    0.40500    0.00000
     1    0.00000   61.43806    0.40000    0.00000    1.00000    0.00000
     2    0.01250   61.43806    0.20000    0.20000    0.30280    0.17462
     3    0.03750   61.41383    0.20000    0.10000    0.20280    0.17524
     4    0.06250   61.35849    0.20000    0.10000    0.20280    0.17495
     5    0.08750   61.27345    0.20000    0.10000    0.20280    0.17463
     6    0.11250   61.15954    0.20000    0.10000    0.20280    0.17426
     7    0.13750   61.01720    0.20000    0.10000    0.20280    0.17384
     8    0.16250   60.84671    0.20000    0.10000    0.20280    0.17335
     9    0.18750   60.64817    0.20000    0.10000    0.20280    0.17278
    10    0.21250   60.42169    0.20000    0.10000    0.20280    0.17213
    11    0.23750   60.16739    0.20000    0.10000    0.20280    0.17141
    12    0.26250   59.88532    0.20000    0.10000    0.20280    0.17061
    13    0.28750   59.57559    0.20000    0.10000    0.20280    0.16973
    14    0.31250   59.23834    0.20000    0.10000    0.20280    0.16877
    15    0.33750   58.87368    0.20000    0.10000    0.20280    0.16774
    16    0.36250   58.48180    0.20000    0.10000    0.20280    0.16662
    17    0.38750   58.06284    0.20000    0.10000    0.20280    0.16543
    18    0.41250   57.61702    0.20000    0.10000    0.20280    0.16416
    19    0.43750   57.14454    0.20000    0.10000    0.20280    0.16281
    20    0.46250   56.64560    0.20000    0.10000    0.20280    0.16139
    21    0.48750   56.12046    0.20000    0.10000    0.20280    0.15989
    22    0.51250   55.56935    0.20000    0.10000    0.20280    0.15832
    23    0.53750   54.99252    0.20000    0.10000    0.20280    0.15668
    24    0.56250   54.39026    0.20000    0.10000    0.20280    0.15496
    25    0.58750   53.76283    0.20000    0.10000    0.20280    0.15318
    26    0.61250   53.11050    0.20000    0.10000    0.20280    0.15131
    27    0.63750   52.43361    0.20000    0.10000    0.20280    0.14939
    28    0.66250   51.73247    0.20000    0.10000    0.20280    0.14739
    29    0.68750   51.00739    0.20000    0.10000    0.20280    0.14532
    30    0.71250   50.25872    0.20000    0.10000    0.20280    0.14319
    31    0.73750   49.48684    0.20000    0.10000    0.20280    0.14099
    32    0.76250   48.69208    0.20000    0.10000    0.20280    0.13872
    33    0.78750   47.87485    0.20000    0.10000    0.20280    0.13639
    34    0.81250   47.03555    0.20000    0.10000    0.20280    0.13400
    35    0.83750   46.17455    0.20000    0.10000    0.20280    0.13155
    36    0.86250   45.29228    0.20000    0.10000    0.20280    0.12904
    37    0.88750   44.38908    0.20000    0.10000    0.20280    0.12648
    38    0.91250   43.46526    0.20000    0.10000    0.20280    0.12387
    39    0.93750   42.52098    0.20000    0.10000    0.20280    0.12123
    40    0.96250   41.55619    0.20000    0.10000    0.20280    0.11857
    41    0.98750   40.57045    0.40000    0.10000    0.30280    0.11531
    42    1.00000   40.06958    0.00000    0.40000    0.40500    0.00000
     1    0.00000   59.45087    0.40000    0.00000    1.00000    0.00000
     2    0.01250   59.45087    0.20000    0.20000    0.30280    0.16978
     3    0.03750   59.41941    0.20000    0.10000    0.20280    0.16902
     4    0.06250   59.36317    0.20000    0.10000    0.20280    0.16901
     5    0.08750   59.28070    0.20000    0.10000    0.20280    0.16885
     6    0.11250   59.17124    0.20000    0.10000    0.20280    0.16858
     7    0.13750   59.03448    0.20000    0.10000    0.20280    0.16820
     8    0.16250   58.87032    0.20000    0.10000    0.20280    0.16774
     9    0.18750   58.67880    0.20000    0.10000    0.20280    0.16719
    10    0.21250   58.46002    0.20000    0.10000    0.20280    0.16657
    11    0.23750   58.21410    0.20000    0.10000    0.20280    0.16586
    12    0.26250   57.94118    0.20000    0.10000    0.20280    0.16508
    13    0.28750   57.64145    0.20000    0.10000    0.20280    0.16423
    14    0.31250   57.31502    0.20000    0.10000    0.20280    0.16329
    15    0.33750   56.96209    0.20000    0.10000    0.20280    0.16229
    16    0.36250   56.58282    0.20000    0.10000    0.20280    0.16121
    17    0.38750   56.17739    0.20000    0.10000    0.20280    0.16005
    18    0.41250   55.74598    0.20000    0.10000    0.20280    0.15882
    19    0.43750   55.28880    0.20000    0.10000    0.20280    0.15752
    20    0.46250   54.80604    0.20000    0.10000    0.20280    0.15615
    21    0.48750   54.29794    0.20000    0.10000    0.20280    0.15470
    22    0.51250   53.76474    0.20000    0.10000    0.20280    0.15318
    23    0.53750   53.20667    0.20000    0.10000    0.20280    0.15159
    24    0.56250   52.62398    0.20000    0.10000    0.20280    0.14993
    25    0.58750   52.01696    0.20000    0.10000    0.20280    0.14820
    26    0.61250   51.38589    0.20000    0.10000    0.20280    0.14640
    27    0.63750   50.73105    0.20000    0.10000    0.20280    0.14454
    28    0.66250   50.05274    0.20000    0.10000    0.20280    0.14260
    29    0.68750   49.35129    0.20000    0.10000    0.20280    0.14060
    30    0.71250   48.62701    0.20000    0.10000    0.20280    0.13854
    31    0.73750   47.88023    0.20000    0.10000    0.20280    0.13642
    32    0.76250   47.11127    0.20000    0.10000    0.20280    0.13423
    33    0.78750   46.32049    0.20000    0.10000    0.20280    0.13198
    34    0.81250   45.50821    0.20000    0.10000    0.20280    0.12966
    35    0.83750   44.67482    0.20000    0.10000    0.20280    0.12729
    36    0.86250   43.82066    0.20000    0.10000    0.20280    0.12485
    37    0.88750   42.94619    0.20000    0.10000    0.20280    0.12235
    38    0.91250   42.05191    0.20000    0.10000    0.20280    0.11978
    39    0.93750   41.13846    0.20000    0.10000    0.20280    0.11713
    40    0.96250   40.20678    0.20000    0.10000    0.20280    0.11438
    41    0.98750   39.25823    0.40000    0.10000    0.30280    0.11211
    42    1.00000   38.77356    0.00000    0.40000    0.40500    0.00000
     1    0.00000   57.51321    0.40000    0.00000    1.00000    0.00000
     2    0.01250   57.51321    0.20000    0.20000    0.30280    0.16348
     3    0.03750   57.49036    0.20000    0.10000    0.20280    0.16406
     4    0.06250   57.43823    0.20000    0.10000    0.20280    0.16376
