 # I XP T DE ATW ATP BT
    33    0.78750   62.33367 **********    0.00000    0.00000 **********
    34    0.81250   61.24078    0.00000    0.00000    0.00000    0.00000
    35    0.83750   60.11955 **********    0.00000    0.00000    0.00000
    36    0.86250   58.97052    0.00000    0.00000    0.00000    0.00000
    37    0.88750   57.79421 **********    0.00000    0.00000    0.00000
    38    0.91250   56.59117    0.00000    0.00000    0.00000    0.00000
    39    0.93750   55.36195 ********** **********    0.00000    0.00000
    40    0.96250   54.10713    0.00000    0.00000    0.00000    0.00000
    41    0.98750   52.82727 **********    0.00000    0.00000    0.00000
    42    1.00000   52.17814    0.00000    0.00000    0.00000    0.00000
     1    0.00000   -1.02507    0.40000    0.00000    1.00000    0.00000
     2    0.01250   -1.02507    0.20000    0.20000    0.30004    0.00078
     3    0.03750   -1.03336    0.20000    0.10000    0.20004   -0.00014
     4    0.06250   -1.04070    0.20000    0.10000    0.20004   -0.00014
     5    0.08750   -1.04708    0.20000    0.10000    0.20004   -0.00014
     6    0.11250   -1.05253    0.20000    0.10000    0.20004   -0.00014
     7    0.13750   -1.05704    0.20000    0.10000    0.20004   -0.00014
     8    0.16250   -1.06061    0.20000    0.10000    0.20004   -0.00014
     9    0.18750   -1.06326    0.20000    0.10000    0.20004   -0.00014
    10    0.21250   -1.06498    0.20000    0.10000    0.20004   -0.00014
    11    0.23750   -1.06578    0.20000    0.10000    0.20004   -0.00014
    12    0.26250   -1.06569    0.20000    0.10000    0.20004   -0.00014
    13    0.28750   -1.06468    0.20000    0.10000    0.20004   -0.00014
    14    0.31250   -1.06278    0.20000    0.10000    0.20004   -0.00014
    15    0.33750   -1.05998    0.20000    0.10000    0.20004   -0.00014
    16    0.36250   -1.05631    0.20000    0.10000    0.20004   -0.00013
    17    0.38750   -1.05176    0.20000    0.10000    0.20004   -0.00013
    18    0.41250   -1.04634    0.20000    0.10000    0.20004   -0.00013
    19    0.43750   -1.04007    0.20000    0.10000    0.20004   -0.00013
    20    0.46250   -1.03294    0.20000    0.10000    0.20004   -0.00013
    21    0.48750   -1.02496    0.20000    0.10000    0.20004   -0.00013
    22    0.51250   -1.01615    0.20000    0.10000    0.20004   -0.00013
    23    0.53750   -1.00652    0.20000    0.10000    0.20004   -0.00013
    24    0.56250   -0.99607    0.20000    0.10000    0.20004   -0.00012
    25    0.58750   -0.98481    0.20000    0.10000    0.20004   -0.00013
    26    0.61250   -0.97275    0.20000    0.10000    0.20004   -0.00012
    27    0.63750   -0.95991    0.20000    0.10000    0.20004   -0.00012
    28    0.66250   -0.94628    0.20000    0.10000    0.20004   -0.00012
    29    0.68750   -0.93189    0.20000    0.10000    0.20004   -0.00012
    30    0.71250   -0.91674    0.20000    0.10000    0.20004   -0.00012
    31    0.73750   -0.90084    0.20000    0.10000    0.20004   -0.00011
    32    0.76250   -0.88420    0.20000    0.10000    0.20004   -0.00011
    33    0.78750   -0.86683    0.20000    0.10000    0.20004   -0.00011
    34    0.81250   -0.84875    0.20000    0.10000    0.20004   -0.00011
    35    0.83750   -0.82996    0.20000    0.10000    0.20004   -0.00011
    36    0.86250   -0.81049    0.20000    0.10000    0.20004   -0.00010
    37    0.88750   -0.79033    0.20000    0.10000    0.20004   -0.00010
    38    0.91250   -0.76950    0.20000    0.10000    0.20004   -0.00010
    39    0.93750   -0.74801    0.20000    0.10000    0.20004   -0.00010
    40    0.96250   -0.72588    0.20000    0.10000    0.20004   -0.00010
    41    0.98750   -0.70312    0.40000    0.10000    0.30004    0.00051
    42    1.00000   -0.69444    0.00000    0.40000    0.40500    0.00000
     1    0.00000   -0.04491    0.40000    0.00000    1.00000    0.00000
     2    0.01250   -0.04491    0.20000    0.20000    0.30004   -0.00087
     3    0.03750   -0.03619    0.20000    0.10000    0.20004    0.00005
     4    0.06250   -0.02797    0.20000    0.10000    0.20004    0.00005
     5    0.08750   -0.02026    0.20000    0.10000    0.20004    0.00005
     6    0.11250   -0.01303    0.20000    0.10000    0.20004    0.00005
     7    0.13750   -0.00627    0.20000    0.10000    0.20004    0.00005
     8    0.16250    0.00002    0.20000    0.10000    0.20004    0.00005
     9    0.18750    0.00586    0.20000    0.10000    0.20004    0.00005
    10    0.21250    0.01124    0.20000    0.10000    0.20004    0.00004
    11    0.23750    0.01619    0.20000    0.10000    0.20004    0.00004
    12    0.26250    0.02072    0.20000    0.10000    0.20004    0.00004
    13    0.28750    0.02482    0.20000    0.10000    0.20004    0.00004
    14    0.31250    0.02851    0.20000    0.10000    0.20004    0.00004
    15    0.33750    0.03179    0.20000    0.10000    0.20004    0.00004
    16    0.36250    0.03468    0.20000    0.10000    0.20004    0.00004
    17    0.38750    0.03718    0.20000    0.10000    0.20004    0.00004
    18    0.41250    0.03930    0.20000    0.10000    0.20004    0.00004
    19    0.43750    0.04104    0.20000    0.10000    0.20004    0.00004
    20    0.46250    0.04241    0.20000    0.10000    0.20004    0.00004
    21    0.48750    0.04341    0.20000    0.10000    0.20004    0.00004
    22    0.51250    0.04405    0.20000    0.10000    0.20004    0.00004
    23    0.53750    0.04434    0.20000    0.10000    0.20004    0.00004
    24    0.56250    0.04428    0.20000    0.10000    0.20004    0.00004
    25    0.58750    0.04388    0.20000    0.10000    0.20004    0.00004
    26    0.61250    0.04313    0.20000    0.10000    0.20004    0.00003
    27    0.63750    0.04205    0.20000    0.10000    0.20004    0.00004
    28    0.66250    0.04063    0.20000    0.10000    0.20004    0.00004
    29    0.68750    0.03889    0.20000    0.10000    0.20004    0.00003
    30    0.71250    0.03682    0.20000    0.10000    0.20004    0.00003
    31    0.73750    0.03442    0.20000    0.10000    0.20004    0.00003
    32    0.76250    0.03170    0.20000    0.10000    0.20004    0.00003
    33    0.78750    0.02866    0.20000    0.10000    0.20004    0.00003
    34    0.81250    0.02531    0.20000    0.10000    0.20004    0.00003
    35    0.83750    0.02163    0.20000    0.10000    0.20004    0.00003
    36    0.86250    0.01765    0.20000    0.10000    0.20004    0.00003
    37    0.88750    0.01335    0.20000    0.10000    0.20004    0.00003
    38    0.91250    0.00875    0.20000    0.10000    0.20004    0.00003
    39    0.93750    0.00382    0.20000    0.10000    0.20004    0.00003
    40    0.96250   -0.00141    0.20000    0.10000    0.20004    0.00003
    41    0.98750   -0.00695    0.40000    0.10000    0.30004   -0.00057
    42    1.00000   -0.00686    0.00000    0.40000    0.40500    0.00000
