 # I XP T DE ATW ATP BT
    33    0.78750   62.33367 **********    0.00000    0.00000 **********
    34    0.81250   61.24078    0.00000    0.00000    0.00000    0.00000
    35    0.83750   60.11955 **********    0.00000    0.00000    0.00000
    36    0.86250   58.97052    0.00000    0.00000    0.00000    0.00000
    37    0.88750   57.79421 **********    0.00000    0.00000    0.00000
    38    0.91250   56.59117    0.00000    0.00000    0.00000    0.00000
    39    0.93750   55.36195 ********** **********    0.00000    0.00000
    40    0.96250   54.10713    0.00000    0.00000    0.00000    0.00000
    41    0.98750   52.82727 **********    0.00000    0.00000    0.00000
    42    1.00000   52.17814    0.00000    0.00000    0.00000    0.00000
     1    0.00000   70.25775    0.00200    0.00000    1.00000    0.00000
     2    0.01250   70.25775    0.00100    0.00200    0.00300    0.00027
     3    0.03750   70.22526    0.00100    0.00100    0.00200    0.00027
     4    0.06250   70.16026    0.00100    0.00100    0.00200    0.00027
     5    0.08750   70.06283    0.00100    0.00100    0.00200    0.00027
     6    0.11250   69.93298    0.00100    0.00100    0.00200    0.00027
     7    0.13750   69.77077    0.00100    0.00100    0.00200    0.00027
     8    0.16250   69.57628    0.00100    0.00100    0.00200    0.00026
     9    0.18750   69.34960    0.00100    0.00100    0.00200    0.00026
    10    0.21250   69.09084    0.00100    0.00100    0.00200    0.00026
    11    0.23750   68.80013    0.00100    0.00100    0.00200    0.00026
    12    0.26250   68.47759    0.00100    0.00100    0.00200    0.00026
    13    0.28750   68.12338    0.00100    0.00100    0.00200    0.00026
    14    0.31250   67.73766    0.00100    0.00100    0.00200    0.00026
    15    0.33750   67.32060    0.00100    0.00100    0.00200    0.00026
    16    0.36250   66.87241    0.00100    0.00100    0.00200    0.00025
    17    0.38750   66.39329    0.00100    0.00100    0.00200    0.00025
    18    0.41250   65.88346    0.00100    0.00100    0.00200    0.00025
    19    0.43750   65.34315    0.00100    0.00100    0.00200    0.00025
    20    0.46250   64.77261    0.00100    0.00100    0.00200    0.00025
    21    0.48750   64.17213    0.00100    0.00100    0.00200    0.00024
    22    0.51250   63.54195    0.00100    0.00100    0.00200    0.00024
    23    0.53750   62.88239    0.00100    0.00100    0.00200    0.00024
    24    0.56250   62.19374    0.00100    0.00100    0.00200    0.00024
    25    0.58750   61.47632    0.00100    0.00100    0.00200    0.00023
    26    0.61250   60.73046    0.00100    0.00100    0.00200    0.00023
    27    0.63750   59.95652    0.00100    0.00100    0.00200    0.00023
    28    0.66250   59.15483    0.00100    0.00100    0.00200    0.00022
    29    0.68750   58.32579    0.00100    0.00100    0.00200    0.00022
    30    0.71250   57.46977    0.00100    0.00100    0.00200    0.00022
    31    0.73750   56.58716    0.00100    0.00100    0.00200    0.00021
    32    0.76250   55.67838    0.00100    0.00100    0.00200    0.00021
    33    0.78750   54.74384    0.00100    0.00100    0.00200    0.00021
    34    0.81250   53.78397    0.00100    0.00100    0.00200    0.00020
    35    0.83750   52.79922    0.00100    0.00100    0.00200    0.00020
    36    0.86250   51.79004    0.00100    0.00100    0.00200    0.00020
    37    0.88750   50.75691    0.00100    0.00100    0.00200    0.00019
    38    0.91250   49.70030    0.00100    0.00100    0.00200    0.00019
    39    0.93750   48.62070    0.00100    0.00100    0.00200    0.00018
    40    0.96250   47.51860    0.00100    0.00100    0.00200    0.00018
    41    0.98750   46.39452    0.00200    0.00100    0.00300    0.00018
    42    1.00000   45.82175    0.00000    0.00200    0.00203    0.00000
     1    0.00000   70.25775    0.00200    0.00000    1.00000    0.00000
     2    0.01250   70.25775    0.00100    0.00200    0.00300    0.00027
     3    0.03750   70.22526    0.00100    0.00100    0.00200    0.00027
     4    0.06250   70.16026    0.00100    0.00100    0.00200    0.00027
     5    0.08750   70.06283    0.00100    0.00100    0.00200    0.00027
     6    0.11250   69.93298    0.00100    0.00100    0.00200    0.00027
     7    0.13750   69.77077    0.00100    0.00100    0.00200    0.00027
     8    0.16250   69.57628    0.00100    0.00100    0.00200    0.00026
     9    0.18750   69.34960    0.00100    0.00100    0.00200    0.00026
    10    0.21250   69.09084    0.00100    0.00100    0.00200    0.00026
    11    0.23750   68.80013    0.00100    0.00100    0.00200    0.00026
    12    0.26250   68.47759    0.00100    0.00100    0.00200    0.00026
    13    0.28750   68.12338    0.00100    0.00100    0.00200    0.00026
    14    0.31250   67.73766    0.00100    0.00100    0.00200    0.00026
    15    0.33750   67.32060    0.00100    0.00100    0.00200    0.00026
    16    0.36250   66.87241    0.00100    0.00100    0.00200    0.00025
    17    0.38750   66.39329    0.00100    0.00100    0.00200    0.00025
    18    0.41250   65.88346    0.00100    0.00100    0.00200    0.00025
    19    0.43750   65.34315    0.00100    0.00100    0.00200    0.00025
    20    0.46250   64.77261    0.00100    0.00100    0.00200    0.00025
    21    0.48750   64.17213    0.00100    0.00100    0.00200    0.00024
    22    0.51250   63.54195    0.00100    0.00100    0.00200    0.00024
    23    0.53750   62.88239    0.00100    0.00100    0.00200    0.00024
    24    0.56250   62.19374    0.00100    0.00100    0.00200    0.00024
    25    0.58750   61.47632    0.00100    0.00100    0.00200    0.00023
    26    0.61250   60.73046    0.00100    0.00100    0.00200    0.00023
    27    0.63750   59.95652    0.00100    0.00100    0.00200    0.00023
    28    0.66250   59.15483    0.00100    0.00100    0.00200    0.00022
    29    0.68750   58.32579    0.00100    0.00100    0.00200    0.00022
    30    0.71250   57.46977    0.00100    0.00100    0.00200    0.00022
    31    0.73750   56.58716    0.00100    0.00100    0.00200    0.00021
    32    0.76250   55.67838    0.00100    0.00100    0.00200    0.00021
    33    0.78750   54.74384    0.00100    0.00100    0.00200    0.00021
    34    0.81250   53.78397    0.00100    0.00100    0.00200    0.00020
    35    0.83750   52.79922    0.00100    0.00100    0.00200    0.00020
    36    0.86250   51.79004    0.00100    0.00100    0.00200    0.00020
    37    0.88750   50.75691    0.00100    0.00100    0.00200    0.00019
    38    0.91250   49.70030    0.00100    0.00100    0.00200    0.00019
    39    0.93750   48.62070    0.00100    0.00100    0.00200    0.00018
    40    0.96250   47.51860    0.00100    0.00100    0.00200    0.00018
    41    0.98750   46.39452    0.00200    0.00100    0.00300    0.00018
    42    1.00000   45.82175    0.00000    0.00200    0.00203    0.00000
     1    0.00000   61.70361    0.00200    0.00000    1.00000    0.00000
     2    0.01250   61.70361    0.00100    0.00200    0.00300    0.00023
     3    0.03750   61.67507    0.00100    0.00100    0.00200    0.00023
     4    0.06250   61.61799    0.00100    0.00100    0.00200    0.00023
     5    0.08750   61.53242    0.00100    0.00100    0.00200    0.00023
     6    0.11250   61.41837    0.00100    0.00100    0.00200    0.00023
     7    0.13750   61.27591    0.00100    0.00100    0.00200    0.00023
     8    0.16250   61.10509    0.00100    0.00100    0.00200    0.00023
     9    0.18750   60.90601    0.00100    0.00100    0.00200    0.00023
    10    0.21250   60.67875    0.00100    0.00100    0.00200    0.00023
    11    0.23750   60.42342    0.00100    0.00100    0.00200    0.00023
    12    0.26250   60.14015    0.00100    0.00100    0.00200    0.00023
    13    0.28750   59.82906    0.00100    0.00100    0.00200    0.00023
    14    0.31250   59.49028    0.00100    0.00100    0.00200    0.00023
    15    0.33750   59.12400    0.00100    0.00100    0.00200    0.00022
    16    0.36250   58.73036    0.00100    0.00100    0.00200    0.00022
    17    0.38750   58.30957    0.00100    0.00100    0.00200    0.00022
    18    0.41250   57.86180    0.00100    0.00100    0.00200    0.00022
    19    0.43750   57.38726    0.00100    0.00100    0.00200    0.00022
    20    0.46250   56.88618    0.00100    0.00100    0.00200    0.00022
    21    0.48750   56.35880    0.00100    0.00100    0.00200    0.00021
    22    0.51250   55.80534    0.00100    0.00100    0.00200    0.00021
    23    0.53750   55.22607    0.00100    0.00100    0.00200    0.00021
    24    0.56250   54.62125    0.00100    0.00100    0.00200    0.00021
    25    0.58750   53.99118    0.00100    0.00100    0.00200    0.00021
    26    0.61250   53.33612    0.00100    0.00100    0.00200    0.00020
    27    0.63750   52.65639    0.00100    0.00100    0.00200    0.00020
    28    0.66250   51.95230    0.00100    0.00100    0.00200    0.00020
    29    0.68750   51.22419    0.00100    0.00100    0.00200    0.00019
    30    0.71250   50.47239    0.00100    0.00100    0.00200    0.00019
    31    0.73750   49.69723    0.00100    0.00100    0.00200    0.00019
    32    0.76250   48.89909    0.00100    0.00100    0.00200    0.00019
    33    0.78750   48.07832    0.00100    0.00100    0.00200    0.00018
    34    0.81250   47.23532    0.00100    0.00100    0.00200    0.00018
    35    0.83750   46.37047    0.00100    0.00100    0.00200    0.00018
    36    0.86250   45.48416    0.00100    0.00100    0.00200    0.00017
    37    0.88750   44.57681    0.00100    0.00100    0.00200    0.00017
    38    0.91250   43.64885    0.00100    0.00100    0.00200    0.00017
    39    0.93750   42.70069    0.00100    0.00100    0.00200    0.00016
    40    0.96250   41.73278    0.00100    0.00100    0.00200    0.00016
    41    0.98750   40.74557    0.00200    0.00100    0.00300    0.00015
    42    1.00000   40.24253    0.00000    0.00200    0.00203    0.00000
     1    0.00000   54.19089    0.00200    0.00000    1.00000    0.00000
     2    0.01250   54.19089    0.00100    0.00200    0.00300    0.00021
     3    0.03750   54.16582    0.00100    0.00100    0.00200    0.00021
     4    0.06250   54.11570    0.00100    0.00100    0.00200    0.00021
     5    0.08750   54.04054    0.00100    0.00100    0.00200    0.00021
     6    0.11250   53.94038    0.00100    0.00100    0.00200    0.00020
     7    0.13750   53.81526    0.00100    0.00100    0.00200    0.00020
     8    0.16250   53.66524    0.00100    0.00100    0.00200    0.00020
     9    0.18750   53.49039    0.00100    0.00100    0.00200    0.00020
    10    0.21250   53.29080    0.00100    0.00100    0.00200    0.00020
    11    0.23750   53.06656    0.00100    0.00100    0.00200    0.00020
    12    0.26250   52.81777    0.00100    0.00100    0.00200    0.00020
    13    0.28750   52.54455    0.00100    0.00100    0.00200    0.00020
    14    0.31250   52.24702    0.00100    0.00100    0.00200    0.00020
    15    0.33750   51.92533    0.00100    0.00100    0.00200    0.00020
    16    0.36250   51.57962    0.00100    0.00100    0.00200    0.00020
    17    0.38750   51.21006    0.00100    0.00100    0.00200    0.00019
    18    0.41250   50.81680    0.00100    0.00100    0.00200    0.00019
    19    0.43750   50.40004    0.00100    0.00100    0.00200    0.00019
    20    0.46250   49.95996    0.00100    0.00100    0.00200    0.00019
    21    0.48750   49.49678    0.00100    0.00100    0.00200    0.00019
    22    0.51250   49.01070    0.00100    0.00100    0.00200    0.00019
    23    0.53750   48.50196    0.00100    0.00100    0.00200    0.00018
    24    0.56250   47.97078    0.00100    0.00100    0.00200    0.00018
    25    0.58750   47.41742    0.00100    0.00100    0.00200    0.00018
    26    0.61250   46.84211    0.00100    0.00100    0.00200    0.00018
    27    0.63750   46.24514    0.00100    0.00100    0.00200    0.00018
    28    0.66250   45.62678    0.00100    0.00100    0.00200    0.00017
    29    0.68750   44.98732    0.00100    0.00100    0.00200    0.00017
    30    0.71250   44.32705    0.00100    0.00100    0.00200    0.00017
    31    0.73750   43.64626    0.00100    0.00100    0.00200    0.00017
    32    0.76250   42.94529    0.00100    0.00100    0.00200    0.00016
    33    0.78750   42.22446    0.00100    0.00100    0.00200    0.00016
    34    0.81250   41.48410    0.00100    0.00100    0.00200    0.00016
    35    0.83750   40.72455    0.00100    0.00100    0.00200    0.00015
    36    0.86250   39.94615    0.00100    0.00100    0.00200    0.00015
    37    0.88750   39.14928    0.00100    0.00100    0.00200    0.00015
    38    0.91250   38.33429    0.00100    0.00100    0.00200    0.00015
    39    0.93750   37.50158    0.00100    0.00100    0.00200    0.00014
    40    0.96250   36.65153    0.00100    0.00100    0.00200    0.00014
    41    0.98750   35.78451    0.00200    0.00100    0.00300    0.00014
    42    1.00000   35.34273    0.00000    0.00200    0.00203    0.00000
     1    0.00000   47.59285    0.00200    0.00000    1.00000    0.00000
     2    0.01250   47.59285    0.00100    0.00200    0.00300    0.00018
     3    0.03750   47.57083    0.00100    0.00100    0.00200    0.00018
     4    0.06250   47.52681    0.00100    0.00100    0.00200    0.00018
     5    0.08750   47.46080    0.00100    0.00100    0.00200    0.00018
     6    0.11250   47.37283    0.00100    0.00100    0.00200    0.00018
     7    0.13750   47.26295    0.00100    0.00100    0.00200    0.00018
     8    0.16250   47.13120    0.00100    0.00100    0.00200    0.00018
     9    0.18750   46.97763    0.00100    0.00100    0.00200    0.00018
    10    0.21250   46.80234    0.00100    0.00100    0.00200    0.00018
    11    0.23750   46.60540    0.00100    0.00100    0.00200    0.00018
    12    0.26250   46.38691    0.00100    0.00100    0.00200    0.00018
    13    0.28750   46.14696    0.00100    0.00100    0.00200    0.00018
    14    0.31250   45.88565    0.00100    0.00100    0.00200    0.00017
    15    0.33750   45.60313    0.00100    0.00100    0.00200    0.00017
    16    0.36250   45.29951    0.00100    0.00100    0.00200    0.00017
    17    0.38750   44.97495    0.00100    0.00100    0.00200    0.00017
    18    0.41250   44.62957    0.00100    0.00100    0.00200    0.00017
    19    0.43750   44.26355    0.00100    0.00100    0.00200    0.00017
    20    0.46250   43.87706    0.00100    0.00100    0.00200    0.00017
    21    0.48750   43.47027    0.00100    0.00100    0.00200    0.00017
    22    0.51250   43.04338    0.00100    0.00100    0.00200    0.00016
    23    0.53750   42.59657    0.00100    0.00100    0.00200    0.00016
    24    0.56250   42.13007    0.00100    0.00100    0.00200    0.00016
    25    0.58750   41.64408    0.00100    0.00100    0.00200    0.00016
    26    0.61250   41.13882    0.00100    0.00100    0.00200    0.00016
    27    0.63750   40.61453    0.00100    0.00100    0.00200    0.00015
    28    0.66250   40.07146    0.00100    0.00100    0.00200    0.00015
    29    0.68750   39.50985    0.00100    0.00100    0.00200    0.00015
    30    0.71250   38.92997    0.00100    0.00100    0.00200    0.00015
    31    0.73750   38.33208    0.00100    0.00100    0.00200    0.00015
    32    0.76250   37.71645    0.00100    0.00100    0.00200    0.00014
    33    0.78750   37.08339    0.00100    0.00100    0.00200    0.00014
    34    0.81250   36.43316    0.00100    0.00100    0.00200    0.00014
    35    0.83750   35.76609    0.00100    0.00100    0.00200    0.00014
    36    0.86250   35.08247    0.00100    0.00100    0.00200    0.00013
    37    0.88750   34.38262    0.00100    0.00100    0.00200    0.00013
    38    0.91250   33.66686    0.00100    0.00100    0.00200    0.00013
    39    0.93750   32.93554    0.00100    0.00100    0.00200    0.00013
    40    0.96250   32.18898    0.00100    0.00100    0.00200    0.00012
    41    0.98750   31.42753    0.00200    0.00100    0.00300    0.00012
    42    1.00000   31.03954    0.00000    0.00200    0.00203    0.00000
     1    0.00000   41.79816    0.00200    0.00000    1.00000    0.00000
     2    0.01250   41.79816    0.00100    0.00200    0.00300    0.00016
     3    0.03750   41.77882    0.00100    0.00100    0.00200    0.00016
     4    0.06250   41.74016    0.00100    0.00100    0.00200    0.00016
     5    0.08750   41.68219    0.00100    0.00100    0.00200    0.00016
     6    0.11250   41.60493    0.00100    0.00100    0.00200    0.00016
     7    0.13750   41.50843    0.00100    0.00100    0.00200    0.00016
     8    0.16250   41.39272    0.00100    0.00100    0.00200    0.00016
     9    0.18750   41.25785    0.00100    0.00100    0.00200    0.00016
    10    0.21250   41.10390    0.00100    0.00100    0.00200    0.00016
    11    0.23750   40.93094    0.00100    0.00100    0.00200    0.00016
    12    0.26250   40.73905    0.00100    0.00100    0.00200    0.00015
    13    0.28750   40.52831    0.00100    0.00100    0.00200    0.00015
    14    0.31250   40.29882    0.00100    0.00100    0.00200    0.00015
    15    0.33750   40.05069    0.00100    0.00100    0.00200    0.00015
    16    0.36250   39.78404    0.00100    0.00100    0.00200    0.00015
    17    0.38750   39.49899    0.00100    0.00100    0.00200    0.00015
    18    0.41250   39.19567    0.00100    0.00100    0.00200    0.00015
    19    0.43750   38.87421    0.00100    0.00100    0.00200    0.00015
    20    0.46250   38.53477    0.00100    0.00100    0.00200    0.00015
    21    0.48750   38.17752    0.00100    0.00100    0.00200    0.00015
    22    0.51250   37.80260    0.00100    0.00100    0.00200    0.00014
    23    0.53750   37.41019    0.00100    0.00100    0.00200    0.00014
    24    0.56250   37.00049    0.00100    0.00100    0.00200    0.00014
    25    0.58750   36.57367    0.00100    0.00100    0.00200    0.00014
    26    0.61250   36.12993    0.00100    0.00100    0.00200    0.00014
    27    0.63750   35.66948    0.00100    0.00100    0.00200    0.00014
    28    0.66250   35.19253    0.00100    0.00100    0.00200    0.00013
    29    0.68750   34.69930    0.00100    0.00100    0.00200    0.00013
    30    0.71250   34.19002    0.00100    0.00100    0.00200    0.00013
    31    0.73750   33.66492    0.00100    0.00100    0.00200    0.00013
    32    0.76250   33.12426    0.00100    0.00100    0.00200    0.00013
    33    0.78750   32.56827    0.00100    0.00100    0.00200    0.00012
    34    0.81250   31.99722    0.00100    0.00100    0.00200    0.00012
    35    0.83750   31.41136    0.00100    0.00100    0.00200    0.00012
    36    0.86250   30.81097    0.00100    0.00100    0.00200    0.00012
    37    0.88750   30.19634    0.00100    0.00100    0.00200    0.00011
    38    0.91250   29.56773    0.00100    0.00100    0.00200    0.00011
    39    0.93750   28.92545    0.00100    0.00100    0.00200    0.00011
    40    0.96250   28.26979    0.00100    0.00100    0.00200    0.00011
    41    0.98750   27.60105    0.00200    0.00100    0.00300    0.00010
    42    1.00000   27.26030    0.00000    0.00200    0.00203    0.00000
     1    0.00000   36.70900    0.00200    0.00000    1.00000    0.00000
     2    0.01250   36.70900    0.00100    0.00200    0.00300    0.00014
     3    0.03750   36.69202    0.00100    0.00100    0.00200    0.00014
     4    0.06250   36.65806    0.00100    0.00100    0.00200    0.00014
     5    0.08750   36.60715    0.00100    0.00100    0.00200    0.00014
     6    0.11250   36.53930    0.00100    0.00100    0.00200    0.00014
     7    0.13750   36.45454    0.00100    0.00100    0.00200    0.00014
     8    0.16250   36.35292    0.00100    0.00100    0.00200    0.00014
     9    0.18750   36.23448    0.00100    0.00100    0.00200    0.00014
    10    0.21250   36.09927    0.00100    0.00100    0.00200    0.00014
    11    0.23750   35.94737    0.00100    0.00100    0.00200    0.00014
    12    0.26250   35.77884    0.00100    0.00100    0.00200    0.00014
    13    0.28750   35.59376    0.00100    0.00100    0.00200    0.00014
    14    0.31250   35.39221    0.00100    0.00100    0.00200    0.00013
    15    0.33750   35.17429    0.00100    0.00100    0.00200    0.00013
    16    0.36250   34.94011    0.00100    0.00100    0.00200    0.00013
    17    0.38750   34.68976    0.00100    0.00100    0.00200    0.00013
    18    0.41250   34.42337    0.00100    0.00100    0.00200    0.00013
    19    0.43750   34.14105    0.00100    0.00100    0.00200    0.00013
    20    0.46250   33.84295    0.00100    0.00100    0.00200    0.00013
    21    0.48750   33.52918    0.00100    0.00100    0.00200    0.00013
    22    0.51250   33.19991    0.00100    0.00100    0.00200    0.00013
    23    0.53750   32.85529    0.00100    0.00100    0.00200    0.00012
    24    0.56250   32.49546    0.00100    0.00100    0.00200    0.00012
    25    0.58750   32.12061    0.00100    0.00100    0.00200    0.00012
    26    0.61250   31.73089    0.00100    0.00100    0.00200    0.00012
    27    0.63750   31.32651    0.00100    0.00100    0.00200    0.00012
    28    0.66250   30.90763    0.00100    0.00100    0.00200    0.00012
    29    0.68750   30.47445    0.00100    0.00100    0.00200    0.00012
    30    0.71250   30.02718    0.00100    0.00100    0.00200    0.00011
    31    0.73750   29.56602    0.00100    0.00100    0.00200    0.00011
    32    0.76250   29.09118    0.00100    0.00100    0.00200    0.00011
    33    0.78750   28.60289    0.00100    0.00100    0.00200    0.00011
    34    0.81250   28.10137    0.00100    0.00100    0.00200    0.00011
    35    0.83750   27.58685    0.00100    0.00100    0.00200    0.00010
    36    0.86250   27.05956    0.00100    0.00100    0.00200    0.00010
    37    0.88750   26.51976    0.00100    0.00100    0.00200    0.00010
    38    0.91250   25.96768    0.00100    0.00100    0.00200    0.00010
    39    0.93750   25.40360    0.00100    0.00100    0.00200    0.00010
    40    0.96250   24.82777    0.00100    0.00100    0.00200    0.00009
    41    0.98750   24.24046    0.00200    0.00100    0.00300    0.00009
    42    1.00000   23.94119    0.00000    0.00200    0.00203    0.00000
     1    0.00000   32.23947    0.00200    0.00000    1.00000    0.00000
     2    0.01250   32.23947    0.00100    0.00200    0.00300    0.00012
     3    0.03750   32.22456    0.00100    0.00100    0.00200    0.00012
     4    0.06250   32.19473    0.00100    0.00100    0.00200    0.00012
     5    0.08750   32.15002    0.00100    0.00100    0.00200    0.00012
     6    0.11250   32.09043    0.00100    0.00100    0.00200    0.00012
     7    0.13750   32.01600    0.00100    0.00100    0.00200    0.00012
     8    0.16250   31.92674    0.00100    0.00100    0.00200    0.00012
     9    0.18750   31.82272    0.00100    0.00100    0.00200    0.00012
    10    0.21250   31.70398    0.00100    0.00100    0.00200    0.00012
    11    0.23750   31.57057    0.00100    0.00100    0.00200    0.00012
    12    0.26250   31.42256    0.00100    0.00100    0.00200    0.00012
    13    0.28750   31.26001    0.00100    0.00100    0.00200    0.00012
    14    0.31250   31.08300    0.00100    0.00100    0.00200    0.00012
    15    0.33750   30.89162    0.00100    0.00100    0.00200    0.00012
    16    0.36250   30.68595    0.00100    0.00100    0.00200    0.00012
    17    0.38750   30.46609    0.00100    0.00100    0.00200    0.00012
    18    0.41250   30.23213    0.00100    0.00100    0.00200    0.00011
    19    0.43750   29.98419    0.00100    0.00100    0.00200    0.00011
    20    0.46250   29.72238    0.00100    0.00100    0.00200    0.00011
    21    0.48750   29.44682    0.00100    0.00100    0.00200    0.00011
    22    0.51250   29.15764    0.00100    0.00100    0.00200    0.00011
    23    0.53750   28.85497    0.00100    0.00100    0.00200    0.00011
    24    0.56250   28.53896    0.00100    0.00100    0.00200    0.00011
    25    0.58750   28.20975    0.00100    0.00100    0.00200    0.00011
    26    0.61250   27.86748    0.00100    0.00100    0.00200    0.00011
    27    0.63750   27.51233    0.00100    0.00100    0.00200    0.00010
    28    0.66250   27.14445    0.00100    0.00100    0.00200    0.00010
    29    0.68750   26.76402    0.00100    0.00100    0.00200    0.00010
    30    0.71250   26.37121    0.00100    0.00100    0.00200    0.00010
    31    0.73750   25.96619    0.00100    0.00100    0.00200    0.00010
    32    0.76250   25.54917    0.00100    0.00100    0.00200    0.00010
    33    0.78750   25.12033    0.00100    0.00100    0.00200    0.00010
    34    0.81250   24.67987    0.00100    0.00100    0.00200    0.00009
    35    0.83750   24.22799    0.00100    0.00100    0.00200    0.00009
    36    0.86250   23.76490    0.00100    0.00100    0.00200    0.00009
    37    0.88750   23.29083    0.00100    0.00100    0.00200    0.00009
    38    0.91250   22.80597    0.00100    0.00100    0.00200    0.00009
    39    0.93750   22.31057    0.00100    0.00100    0.00200    0.00008
    40    0.96250   21.80486    0.00100    0.00100    0.00200    0.00008
    41    0.98750   21.28905    0.00200    0.00100    0.00300    0.00008
    42    1.00000   21.02622    0.00000    0.00200    0.00203    0.00000
     1    0.00000   28.31413    0.00200    0.00000    1.00000    0.00000
     2    0.01250   28.31413    0.00100    0.00200    0.00300    0.00011
     3    0.03750   28.30103    0.00100    0.00100    0.00200    0.00011
     4    0.06250   28.27484    0.00100    0.00100    0.00200    0.00011
     5    0.08750   28.23557    0.00100    0.00100    0.00200    0.00011
     6    0.11250   28.18324    0.00100    0.00100    0.00200    0.00011
     7    0.13750   28.11786    0.00100    0.00100    0.00200    0.00011
     8    0.16250   28.03948    0.00100    0.00100    0.00200    0.00011
     9    0.18750   27.94812    0.00100    0.00100    0.00200    0.00011
    10    0.21250   27.84384    0.00100    0.00100    0.00200    0.00011
    11    0.23750   27.72667    0.00100    0.00100    0.00200    0.00011
    12    0.26250   27.59669    0.00100    0.00100    0.00200    0.00010
    13    0.28750   27.45393    0.00100    0.00100    0.00200    0.00010
    14    0.31250   27.29847    0.00100    0.00100    0.00200    0.00010
    15    0.33750   27.13039    0.00100    0.00100    0.00200    0.00010
    16    0.36250   26.94976    0.00100    0.00100    0.00200    0.00010
    17    0.38750   26.75667    0.00100    0.00100    0.00200    0.00010
    18    0.41250   26.55120    0.00100    0.00100    0.00200    0.00010
    19    0.43750   26.33344    0.00100    0.00100    0.00200    0.00010
    20    0.46250   26.10351    0.00100    0.00100    0.00200    0.00010
    21    0.48750   25.86150    0.00100    0.00100    0.00200    0.00010
    22    0.51250   25.60753    0.00100    0.00100    0.00200    0.00010
    23    0.53750   25.34172    0.00100    0.00100    0.00200    0.00010
    24    0.56250   25.06418    0.00100    0.00100    0.00200    0.00010
    25    0.58750   24.77505    0.00100    0.00100    0.00200    0.00009
    26    0.61250   24.47446    0.00100    0.00100    0.00200    0.00009
    27    0.63750   24.16255    0.00100    0.00100    0.00200    0.00009
    28    0.66250   23.83946    0.00100    0.00100    0.00200    0.00009
    29    0.68750   23.50535    0.00100    0.00100    0.00200    0.00009
    30    0.71250   23.16036    0.00100    0.00100    0.00200    0.00009
    31    0.73750   22.80466    0.00100    0.00100    0.00200    0.00009
    32    0.76250   22.43841    0.00100    0.00100    0.00200    0.00009
    33    0.78750   22.06178    0.00100    0.00100    0.00200    0.00008
    34    0.81250   21.67495    0.00100    0.00100    0.00200    0.00008
    35    0.83750   21.27810    0.00100    0.00100    0.00200    0.00008
    36    0.86250   20.87139    0.00100    0.00100    0.00200    0.00008
    37    0.88750   20.45504    0.00100    0.00100    0.00200    0.00008
    38    0.91250   20.02922    0.00100    0.00100    0.00200    0.00008
    39    0.93750   19.59414    0.00100    0.00100    0.00200    0.00007
    40    0.96250   19.14999    0.00100    0.00100    0.00200    0.00007
    41    0.98750   18.69699    0.00200    0.00100    0.00300    0.00007
    42    1.00000   18.46616    0.00000    0.00200    0.00203    0.00000
     1    0.00000   24.86672    0.00200    0.00000    1.00000    0.00000
     2    0.01250   24.86672    0.00100    0.00200    0.00300    0.00009
     3    0.03750   24.85522    0.00100    0.00100    0.00200    0.00009
     4    0.06250   24.83222    0.00100    0.00100    0.00200    0.00009
