 # I XP T DE ATW ATP BT
     9    0.18750   51.95104    0.00100    0.00100    0.00200    0.00007
    10    0.21250   51.75720    0.00100    0.00100    0.00200    0.00007
    11    0.23750   51.53941    0.00100    0.00100    0.00200    0.00007
    12    0.26250   51.29779    0.00100    0.00100    0.00200    0.00007
    13    0.28750   51.03244    0.00100    0.00100    0.00200    0.00007
    14    0.31250   50.74348    0.00100    0.00100    0.00200    0.00007
    15    0.33750   50.43106    0.00100    0.00100    0.00200    0.00007
    16    0.36250   50.09531    0.00100    0.00100    0.00200    0.00007
    17    0.38750   49.73639    0.00100    0.00100    0.00200    0.00007
    18    0.41250   49.35446    0.00100    0.00100    0.00200    0.00007
    19    0.43750   48.94970    0.00100    0.00100    0.00200    0.00007
    20    0.46250   48.52230    0.00100    0.00100    0.00200    0.00007
    21    0.48750   48.07245    0.00100    0.00100    0.00200    0.00007
    22    0.51250   47.60037    0.00100    0.00100    0.00200    0.00006
    23    0.53750   47.10627    0.00100    0.00100    0.00200    0.00006
    24    0.56250   46.59039    0.00100    0.00100    0.00200    0.00006
    25    0.58750   46.05295    0.00100    0.00100    0.00200    0.00006
    26    0.61250   45.49420    0.00100    0.00100    0.00200    0.00006
    27    0.63750   44.91441    0.00100    0.00100    0.00200    0.00006
    28    0.66250   44.31385    0.00100    0.00100    0.00200    0.00006
    29    0.68750   43.69279    0.00100    0.00100    0.00200    0.00006
    30    0.71250   43.05153    0.00100    0.00100    0.00200    0.00006
    31    0.73750   42.39035    0.00100    0.00100    0.00200    0.00006
    32    0.76250   41.70956    0.00100    0.00100    0.00200    0.00006
    33    0.78750   41.00947    0.00100    0.00100    0.00200    0.00006
    34    0.81250   40.29041    0.00100    0.00100    0.00200    0.00005
    35    0.83750   39.55271    0.00100    0.00100    0.00200    0.00005
    36    0.86250   38.79671    0.00100    0.00100    0.00200    0.00005
    37    0.88750   38.02277    0.00100    0.00100    0.00200    0.00005
    38    0.91250   37.23124    0.00100    0.00100    0.00200    0.00005
    39    0.93750   36.42249    0.00100    0.00100    0.00200    0.00005
    40    0.96250   35.59689    0.00100    0.00100    0.00200    0.00005
    41    0.98750   34.75481    0.00200    0.00100    0.00300    0.00005
    42    1.00000   34.32574    0.00000    0.00200    0.00203    0.00000
     1    0.00000   34.62663    0.00200    0.00000    1.00000    0.00000
     2    0.01250   34.62663    0.00100    0.00200    0.00300    0.00005
     3    0.03750   34.61061    0.00100    0.00100    0.00200    0.00005
     4    0.06250   34.57858    0.00100    0.00100    0.00200    0.00005
     5    0.08750   34.53056    0.00100    0.00100    0.00200    0.00005
     6    0.11250   34.46656    0.00100    0.00100    0.00200    0.00005
     7    0.13750   34.38662    0.00100    0.00100    0.00200    0.00005
     8    0.16250   34.29076    0.00100    0.00100    0.00200    0.00005
     9    0.18750   34.17904    0.00100    0.00100    0.00200    0.00005
    10    0.21250   34.05150    0.00100    0.00100    0.00200    0.00005
    11    0.23750   33.90822    0.00100    0.00100    0.00200    0.00005
    12    0.26250   33.74925    0.00100    0.00100    0.00200    0.00005
    13    0.28750   33.57468    0.00100    0.00100    0.00200    0.00005
    14    0.31250   33.38456    0.00100    0.00100    0.00200    0.00005
    15    0.33750   33.17901    0.00100    0.00100    0.00200    0.00004
    16    0.36250   32.95812    0.00100    0.00100    0.00200    0.00004
    17    0.38750   32.72198    0.00100    0.00100    0.00200    0.00004
    18    0.41250   32.47070    0.00100    0.00100    0.00200    0.00004
    19    0.43750   32.20440    0.00100    0.00100    0.00200    0.00004
    20    0.46250   31.92321    0.00100    0.00100    0.00200    0.00004
    21    0.48750   31.62725    0.00100    0.00100    0.00200    0.00004
    22    0.51250   31.31666    0.00100    0.00100    0.00200    0.00004
    23    0.53750   30.99158    0.00100    0.00100    0.00200    0.00004
    24    0.56250   30.65217    0.00100    0.00100    0.00200    0.00004
    25    0.58750   30.29859    0.00100    0.00100    0.00200    0.00004
    26    0.61250   29.93098    0.00100    0.00100    0.00200    0.00004
    27    0.63750   29.54953    0.00100    0.00100    0.00200    0.00004
    28    0.66250   29.15441    0.00100    0.00100    0.00200    0.00004
    29    0.68750   28.74581    0.00100    0.00100    0.00200    0.00004
    30    0.71250   28.32391    0.00100    0.00100    0.00200    0.00004
    31    0.73750   27.88891    0.00100    0.00100    0.00200    0.00004
    32    0.76250   27.44101    0.00100    0.00100    0.00200    0.00004
    33    0.78750   26.98041    0.00100    0.00100    0.00200    0.00004
    34    0.81250   26.50734    0.00100    0.00100    0.00200    0.00004
    35    0.83750   26.02200    0.00100    0.00100    0.00200    0.00004
    36    0.86250   25.52462    0.00100    0.00100    0.00200    0.00003
    37    0.88750   25.01544    0.00100    0.00100    0.00200    0.00003
    38    0.91250   24.49468    0.00100    0.00100    0.00200    0.00003
    39    0.93750   23.96259    0.00100    0.00100    0.00200    0.00003
    40    0.96250   23.41942    0.00100    0.00100    0.00200    0.00003
    41    0.98750   22.86542    0.00200    0.00100    0.00300    0.00003
    42    1.00000   22.58313    0.00000    0.00200    0.00203    0.00000
     1    0.00000   22.78114    0.00200    0.00000    1.00000    0.00000
     2    0.01250   22.78114    0.00100    0.00200    0.00300    0.00003
     3    0.03750   22.77061    0.00100    0.00100    0.00200    0.00003
     4    0.06250   22.74953    0.00100    0.00100    0.00200    0.00003
     5    0.08750   22.71794    0.00100    0.00100    0.00200    0.00003
     6    0.11250   22.67583    0.00100    0.00100    0.00200    0.00003
     7    0.13750   22.62324    0.00100    0.00100    0.00200    0.00003
     8    0.16250   22.56017    0.00100    0.00100    0.00200    0.00003
     9    0.18750   22.48667    0.00100    0.00100    0.00200    0.00003
    10    0.21250   22.40276    0.00100    0.00100    0.00200    0.00003
    11    0.23750   22.30850    0.00100    0.00100    0.00200    0.00003
    12    0.26250   22.20391    0.00100    0.00100    0.00200    0.00003
    13    0.28750   22.08905    0.00100    0.00100    0.00200    0.00003
    14    0.31250   21.96398    0.00100    0.00100    0.00200    0.00003
    15    0.33750   21.82874    0.00100    0.00100    0.00200    0.00003
    16    0.36250   21.68342    0.00100    0.00100    0.00200    0.00003
    17    0.38750   21.52806    0.00100    0.00100    0.00200    0.00003
    18    0.41250   21.36274    0.00100    0.00100    0.00200    0.00003
    19    0.43750   21.18754    0.00100    0.00100    0.00200    0.00003
    20    0.46250   21.00253    0.00100    0.00100    0.00200    0.00003
    21    0.48750   20.80782    0.00100    0.00100    0.00200    0.00003
    22    0.51250   20.60348    0.00100    0.00100    0.00200    0.00003
    23    0.53750   20.38961    0.00100    0.00100    0.00200    0.00003
    24    0.56250   20.16631    0.00100    0.00100    0.00200    0.00003
    25    0.58750   19.93368    0.00100    0.00100    0.00200    0.00003
    26    0.61250   19.69183    0.00100    0.00100    0.00200    0.00003
    27    0.63750   19.44087    0.00100    0.00100    0.00200    0.00003
    28    0.66250   19.18092    0.00100    0.00100    0.00200    0.00003
    29    0.68750   18.91209    0.00100    0.00100    0.00200    0.00003
    30    0.71250   18.63453    0.00100    0.00100    0.00200    0.00003
    31    0.73750   18.34833    0.00100    0.00100    0.00200    0.00002
    32    0.76250   18.05366    0.00100    0.00100    0.00200    0.00002
    33    0.78750   17.75063    0.00100    0.00100    0.00200    0.00002
    34    0.81250   17.43938    0.00100    0.00100    0.00200    0.00002
    35    0.83750   17.12008    0.00100    0.00100    0.00200    0.00002
    36    0.86250   16.79285    0.00100    0.00100    0.00200    0.00002
    37    0.88750   16.45785    0.00100    0.00100    0.00200    0.00002
    38    0.91250   16.11524    0.00100    0.00100    0.00200    0.00002
    39    0.93750   15.76518    0.00100    0.00100    0.00200    0.00002
    40    0.96250   15.40782    0.00100    0.00100    0.00200    0.00002
    41    0.98750   15.04334    0.00200    0.00100    0.00300    0.00002
    42    1.00000   14.85762    0.00000    0.00200    0.00203    0.00000
     1    0.00000   14.98790    0.00200    0.00000    1.00000    0.00000
     2    0.01250   14.98790    0.00100    0.00200    0.00300    0.00002
     3    0.03750   14.98096    0.00100    0.00100    0.00200    0.00002
     4    0.06250   14.96710    0.00100    0.00100    0.00200    0.00002
     5    0.08750   14.94631    0.00100    0.00100    0.00200    0.00002
     6    0.11250   14.91861    0.00100    0.00100    0.00200    0.00002
     7    0.13750   14.88401    0.00100    0.00100    0.00200    0.00002
     8    0.16250   14.84252    0.00100    0.00100    0.00200    0.00002
     9    0.18750   14.79416    0.00100    0.00100    0.00200    0.00002
    10    0.21250   14.73896    0.00100    0.00100    0.00200    0.00002
    11    0.23750   14.67694    0.00100    0.00100    0.00200    0.00002
    12    0.26250   14.60813    0.00100    0.00100    0.00200    0.00002
    13    0.28750   14.53256    0.00100    0.00100    0.00200    0.00002
    14    0.31250   14.45028    0.00100    0.00100    0.00200    0.00002
    15    0.33750   14.36131    0.00100    0.00100    0.00200    0.00002
    16    0.36250   14.26569    0.00100    0.00100    0.00200    0.00002
    17    0.38750   14.16348    0.00100    0.00100    0.00200    0.00002
    18    0.41250   14.05472    0.00100    0.00100    0.00200    0.00002
    19    0.43750   13.93945    0.00100    0.00100    0.00200    0.00002
    20    0.46250   13.81774    0.00100    0.00100    0.00200    0.00002
    21    0.48750   13.68963    0.00100    0.00100    0.00200    0.00002
    22    0.51250   13.55519    0.00100    0.00100    0.00200    0.00002
    23    0.53750   13.41449    0.00100    0.00100    0.00200    0.00002
    24    0.56250   13.26758    0.00100    0.00100    0.00200    0.00002
    25    0.58750   13.11453    0.00100    0.00100    0.00200    0.00002
    26    0.61250   12.95541    0.00100    0.00100    0.00200    0.00002
    27    0.63750   12.79030    0.00100    0.00100    0.00200    0.00002
    28    0.66250   12.61928    0.00100    0.00100    0.00200    0.00002
    29    0.68750   12.44242    0.00100    0.00100    0.00200    0.00002
    30    0.71250   12.25980    0.00100    0.00100    0.00200    0.00002
    31    0.73750   12.07151    0.00100    0.00100    0.00200    0.00002
    32    0.76250   11.87764    0.00100    0.00100    0.00200    0.00002
    33    0.78750   11.67828    0.00100    0.00100    0.00200    0.00002
    34    0.81250   11.47351    0.00100    0.00100    0.00200    0.00002
    35    0.83750   11.26343    0.00100    0.00100    0.00200    0.00002
    36    0.86250   11.04815    0.00100    0.00100    0.00200    0.00001
    37    0.88750   10.82775    0.00100    0.00100    0.00200    0.00001
    38    0.91250   10.60234    0.00100    0.00100    0.00200    0.00001
    39    0.93750   10.37203    0.00100    0.00100    0.00200    0.00001
    40    0.96250   10.13692    0.00100    0.00100    0.00200    0.00001
    41    0.98750    9.89713    0.00200    0.00100    0.00300    0.00001
    42    1.00000    9.77494    0.00000    0.00200    0.00203    0.00000
