 # I XP T DE ATW ATP BT
    33    0.78750   62.33367 **********    0.00000    0.00000 **********
    34    0.81250   61.24078    0.00000    0.00000    0.00000    0.00000
    35    0.83750   60.11955 **********    0.00000    0.00000    0.00000
    36    0.86250   58.97052    0.00000    0.00000    0.00000    0.00000
    37    0.88750   57.79421 **********    0.00000    0.00000    0.00000
    38    0.91250   56.59117    0.00000    0.00000    0.00000    0.00000
    39    0.93750   55.36195 ********** **********    0.00000    0.00000
    40    0.96250   54.10713    0.00000    0.00000    0.00000    0.00000
    41    0.98750   52.82727 **********    0.00000    0.00000    0.00000
    42    1.00000   52.17814    0.00000    0.00000    0.00000    0.00000
     1    0.00000   74.88127    0.00200    0.00000    1.00000    0.00000
     2    0.01250   74.88127    0.00100    0.00100    0.00151    0.00054
     3    0.03750   74.83846    0.00100    0.00050    0.00101    0.00053
     4    0.06250   74.76198    0.00100    0.00050    0.00101    0.00053
     5    0.08750   74.65178    0.00100    0.00050    0.00101    0.00053
     6    0.11250   74.50780    0.00100    0.00050    0.00101    0.00053
     7    0.13750   74.33001    0.00100    0.00050    0.00101    0.00053
     8    0.16250   74.11844    0.00100    0.00050    0.00101    0.00053
     9    0.18750   73.87311    0.00100    0.00050    0.00101    0.00053
    10    0.21250   73.59410    0.00100    0.00050    0.00101    0.00052
    11    0.23750   73.28147    0.00100    0.00050    0.00101    0.00052
    12    0.26250   72.93536    0.00100    0.00050    0.00101    0.00052
    13    0.28750   72.55584    0.00100    0.00050    0.00101    0.00052
    14    0.31250   72.14307    0.00100    0.00050    0.00101    0.00051
    15    0.33750   71.69724    0.00100    0.00050    0.00101    0.00051
    16    0.36250   71.21850    0.00100    0.00050    0.00101    0.00051
    17    0.38750   70.70705    0.00100    0.00050    0.00101    0.00050
    18    0.41250   70.16312    0.00100    0.00050    0.00101    0.00050
    19    0.43750   69.58692    0.00100    0.00050    0.00101    0.00050
    20    0.46250   68.97874    0.00100    0.00050    0.00101    0.00049
    21    0.48750   68.33882    0.00100    0.00050    0.00101    0.00049
    22    0.51250   67.66747    0.00100    0.00050    0.00101    0.00048
    23    0.53750   66.96498    0.00100    0.00050    0.00101    0.00048
    24    0.56250   66.23167    0.00100    0.00050    0.00101    0.00047
    25    0.58750   65.46789    0.00100    0.00050    0.00101    0.00047
    26    0.61250   64.67399    0.00100    0.00050    0.00101    0.00046
    27    0.63750   63.85033    0.00100    0.00050    0.00101    0.00045
    28    0.66250   62.99730    0.00100    0.00050    0.00101    0.00045
    29    0.68750   62.11531    0.00100    0.00050    0.00101    0.00044
    30    0.71250   61.20479    0.00100    0.00050    0.00101    0.00044
    31    0.73750   60.26614    0.00100    0.00050    0.00101    0.00043
    32    0.76250   59.29983    0.00100    0.00050    0.00101    0.00042
    33    0.78750   58.30632    0.00100    0.00050    0.00101    0.00042
    34    0.81250   57.28609    0.00100    0.00050    0.00101    0.00041
    35    0.83750   56.23965    0.00100    0.00050    0.00101    0.00040
    36    0.86250   55.16750    0.00100    0.00050    0.00101    0.00039
    37    0.88750   54.07016    0.00100    0.00050    0.00101    0.00039
    38    0.91250   52.94818    0.00100    0.00050    0.00101    0.00038
    39    0.93750   51.80214    0.00100    0.00050    0.00101    0.00037
    40    0.96250   50.63260    0.00100    0.00050    0.00101    0.00036
    41    0.98750   49.44016    0.00200    0.00050    0.00151    0.00036
    42    1.00000   48.82978    0.00000    0.00200    0.00203    0.00000
     1    0.00000   74.88127    0.00200    0.00000    1.00000    0.00000
     2    0.01250   74.88127    0.00100    0.00100    0.00151    0.00054
     3    0.03750   74.83846    0.00100    0.00050    0.00101    0.00053
     4    0.06250   74.76198    0.00100    0.00050    0.00101    0.00053
     5    0.08750   74.65178    0.00100    0.00050    0.00101    0.00053
     6    0.11250   74.50780    0.00100    0.00050    0.00101    0.00053
     7    0.13750   74.33001    0.00100    0.00050    0.00101    0.00053
     8    0.16250   74.11844    0.00100    0.00050    0.00101    0.00053
     9    0.18750   73.87311    0.00100    0.00050    0.00101    0.00053
    10    0.21250   73.59410    0.00100    0.00050    0.00101    0.00052
    11    0.23750   73.28147    0.00100    0.00050    0.00101    0.00052
    12    0.26250   72.93536    0.00100    0.00050    0.00101    0.00052
    13    0.28750   72.55584    0.00100    0.00050    0.00101    0.00052
    14    0.31250   72.14307    0.00100    0.00050    0.00101    0.00051
    15    0.33750   71.69724    0.00100    0.00050    0.00101    0.00051
    16    0.36250   71.21850    0.00100    0.00050    0.00101    0.00051
    17    0.38750   70.70705    0.00100    0.00050    0.00101    0.00050
    18    0.41250   70.16312    0.00100    0.00050    0.00101    0.00050
    19    0.43750   69.58692    0.00100    0.00050    0.00101    0.00050
    20    0.46250   68.97874    0.00100    0.00050    0.00101    0.00049
    21    0.48750   68.33882    0.00100    0.00050    0.00101    0.00049
    22    0.51250   67.66747    0.00100    0.00050    0.00101    0.00048
    23    0.53750   66.96498    0.00100    0.00050    0.00101    0.00048
    24    0.56250   66.23167    0.00100    0.00050    0.00101    0.00047
    25    0.58750   65.46789    0.00100    0.00050    0.00101    0.00047
    26    0.61250   64.67399    0.00100    0.00050    0.00101    0.00046
    27    0.63750   63.85033    0.00100    0.00050    0.00101    0.00045
    28    0.66250   62.99730    0.00100    0.00050    0.00101    0.00045
    29    0.68750   62.11531    0.00100    0.00050    0.00101    0.00044
    30    0.71250   61.20479    0.00100    0.00050    0.00101    0.00044
    31    0.73750   60.26614    0.00100    0.00050    0.00101    0.00043
    32    0.76250   59.29983    0.00100    0.00050    0.00101    0.00042
    33    0.78750   58.30632    0.00100    0.00050    0.00101    0.00042
    34    0.81250   57.28609    0.00100    0.00050    0.00101    0.00041
    35    0.83750   56.23965    0.00100    0.00050    0.00101    0.00040
    36    0.86250   55.16750    0.00100    0.00050    0.00101    0.00039
    37    0.88750   54.07016    0.00100    0.00050    0.00101    0.00039
    38    0.91250   52.94818    0.00100    0.00050    0.00101    0.00038
    39    0.93750   51.80214    0.00100    0.00050    0.00101    0.00037
    40    0.96250   50.63260    0.00100    0.00050    0.00101    0.00036
    41    0.98750   49.44016    0.00200    0.00050    0.00151    0.00036
    42    1.00000   48.82978    0.00000    0.00200    0.00203    0.00000
     1    0.00000   69.95973    0.00200    0.00000    1.00000    0.00000
     2    0.01250   69.95973    0.00100    0.00100    0.00151    0.00049
     3    0.03750   69.93466    0.00100    0.00050    0.00101    0.00050
     4    0.06250   69.87561    0.00100    0.00050    0.00101    0.00050
     5    0.08750   69.78289    0.00100    0.00050    0.00101    0.00050
     6    0.11250   69.65678    0.00100    0.00050    0.00101    0.00050
     7    0.13750   69.49757    0.00100    0.00050    0.00101    0.00050
     8    0.16250   69.30546    0.00100    0.00050    0.00101    0.00049
     9    0.18750   69.08072    0.00100    0.00050    0.00101    0.00049
    10    0.21250   68.82356    0.00100    0.00050    0.00101    0.00049
    11    0.23750   68.53422    0.00100    0.00050    0.00101    0.00049
    12    0.26250   68.21289    0.00100    0.00050    0.00101    0.00049
    13    0.28750   67.85983    0.00100    0.00050    0.00101    0.00048
    14    0.31250   67.47523    0.00100    0.00050    0.00101    0.00048
    15    0.33750   67.05932    0.00100    0.00050    0.00101    0.00048
    16    0.36250   66.61235    0.00100    0.00050    0.00101    0.00047
    17    0.38750   66.13455    0.00100    0.00050    0.00101    0.00047
    18    0.41250   65.62617    0.00100    0.00050    0.00101    0.00047
    19    0.43750   65.08748    0.00100    0.00050    0.00101    0.00046
    20    0.46250   64.51871    0.00100    0.00050    0.00101    0.00046
    21    0.48750   63.92018    0.00100    0.00050    0.00101    0.00046
    22    0.51250   63.29212    0.00100    0.00050    0.00101    0.00045
    23    0.53750   62.63486    0.00100    0.00050    0.00101    0.00045
    24    0.56250   61.94868    0.00100    0.00050    0.00101    0.00044
    25    0.58750   61.23391    0.00100    0.00050    0.00101    0.00044
    26    0.61250   60.49086    0.00100    0.00050    0.00101    0.00043
    27    0.63750   59.71987    0.00100    0.00050    0.00101    0.00043
    28    0.66250   58.92127    0.00100    0.00050    0.00101    0.00042
    29    0.68750   58.09541    0.00100    0.00050    0.00101    0.00041
    30    0.71250   57.24265    0.00100    0.00050    0.00101    0.00041
    31    0.73750   56.36335    0.00100    0.00050    0.00101    0.00040
    32    0.76250   55.45788    0.00100    0.00050    0.00101    0.00040
    33    0.78750   54.52662    0.00100    0.00050    0.00101    0.00039
    34    0.81250   53.56995    0.00100    0.00050    0.00101    0.00038
    35    0.83750   52.58824    0.00100    0.00050    0.00101    0.00037
    36    0.86250   51.58187    0.00100    0.00050    0.00101    0.00037
    37    0.88750   50.55122    0.00100    0.00050    0.00101    0.00036
    38    0.91250   49.49668    0.00100    0.00050    0.00101    0.00035
    39    0.93750   48.41859    0.00100    0.00050    0.00101    0.00035
    40    0.96250   47.31733    0.00100    0.00050    0.00101    0.00034
    41    0.98750   46.19323    0.00200    0.00050    0.00151    0.00033
    42    1.00000   45.62295    0.00000    0.00200    0.00203    0.00000
     1    0.00000   65.45407    0.00200    0.00000    1.00000    0.00000
     2    0.01250   65.45407    0.00100    0.00100    0.00151    0.00047
     3    0.03750   65.41700    0.00100    0.00050    0.00101    0.00047
     4    0.06250   65.35159    0.00100    0.00050    0.00101    0.00047
     5    0.08750   65.25745    0.00100    0.00050    0.00101    0.00046
     6    0.11250   65.13427    0.00100    0.00050    0.00101    0.00046
     7    0.13750   64.98182    0.00100    0.00050    0.00101    0.00046
     8    0.16250   64.79996    0.00100    0.00050    0.00101    0.00046
     9    0.18750   64.58857    0.00100    0.00050    0.00101    0.00046
    10    0.21250   64.34763    0.00100    0.00050    0.00101    0.00046
    11    0.23750   64.07715    0.00100    0.00050    0.00101    0.00046
    12    0.26250   63.77719    0.00100    0.00050    0.00101    0.00045
    13    0.28750   63.44778    0.00100    0.00050    0.00101    0.00045
    14    0.31250   63.08904    0.00100    0.00050    0.00101    0.00045
    15    0.33750   62.70113    0.00100    0.00050    0.00101    0.00045
    16    0.36250   62.28416    0.00100    0.00050    0.00101    0.00044
    17    0.38750   61.83832    0.00100    0.00050    0.00101    0.00044
    18    0.41250   61.36379    0.00100    0.00050    0.00101    0.00044
    19    0.43750   60.86080    0.00100    0.00050    0.00101    0.00043
    20    0.46250   60.32957    0.00100    0.00050    0.00101    0.00043
    21    0.48750   59.77034    0.00100    0.00050    0.00101    0.00043
    22    0.51250   59.18340    0.00100    0.00050    0.00101    0.00042
    23    0.53750   58.56898    0.00100    0.00050    0.00101    0.00042
    24    0.56250   57.92740    0.00100    0.00050    0.00101    0.00041
    25    0.58750   57.25895    0.00100    0.00050    0.00101    0.00041
    26    0.61250   56.56395    0.00100    0.00050    0.00101    0.00040
    27    0.63750   55.84273    0.00100    0.00050    0.00101    0.00040
    28    0.66250   55.09563    0.00100    0.00050    0.00101    0.00039
    29    0.68750   54.32304    0.00100    0.00050    0.00101    0.00039
    30    0.71250   53.52531    0.00100    0.00050    0.00101    0.00038
    31    0.73750   52.70284    0.00100    0.00050    0.00101    0.00038
    32    0.76250   51.85604    0.00100    0.00050    0.00101    0.00037
    33    0.78750   50.98537    0.00100    0.00050    0.00101    0.00036
    34    0.81250   50.09126    0.00100    0.00050    0.00101    0.00036
    35    0.83750   49.17422    0.00100    0.00050    0.00101    0.00035
    36    0.86250   48.23473    0.00100    0.00050    0.00101    0.00034
    37    0.88750   47.27335    0.00100    0.00050    0.00101    0.00034
    38    0.91250   46.29065    0.00100    0.00050    0.00101    0.00033
    39    0.93750   45.28728    0.00100    0.00050    0.00101    0.00032
    40    0.96250   44.26389    0.00100    0.00050    0.00101    0.00031
    41    0.98750   43.22121    0.00200    0.00050    0.00151    0.00031
    42    1.00000   42.68761    0.00000    0.00200    0.00203    0.00000
     1    0.00000   61.17921    0.00200    0.00000    1.00000    0.00000
     2    0.01250   61.17921    0.00100    0.00100    0.00151    0.00043
     3    0.03750   61.15731    0.00100    0.00050    0.00101    0.00044
     4    0.06250   61.10501    0.00100    0.00050    0.00101    0.00044
     5    0.08750   61.02285    0.00100    0.00050    0.00101    0.00044
     6    0.11250   60.91132    0.00100    0.00050    0.00101    0.00043
     7    0.13750   60.77081    0.00100    0.00050    0.00101    0.00043
     8    0.16250   60.60162    0.00100    0.00050    0.00101    0.00043
     9    0.18750   60.40403    0.00100    0.00050    0.00101    0.00043
    10    0.21250   60.17827    0.00100    0.00050    0.00101    0.00043
    11    0.23750   59.92456    0.00100    0.00050    0.00101    0.00043
    12    0.26250   59.64305    0.00100    0.00050    0.00101    0.00043
    13    0.28750   59.33397    0.00100    0.00050    0.00101    0.00042
    14    0.31250   58.99746    0.00100    0.00050    0.00101    0.00042
    15    0.33750   58.63372    0.00100    0.00050    0.00101    0.00042
    16    0.36250   58.24292    0.00100    0.00050    0.00101    0.00042
    17    0.38750   57.82525    0.00100    0.00050    0.00101    0.00041
    18    0.41250   57.38091    0.00100    0.00050    0.00101    0.00041
    19    0.43750   56.91010    0.00100    0.00050    0.00101    0.00041
    20    0.46250   56.41303    0.00100    0.00050    0.00101    0.00040
    21    0.48750   55.88995    0.00100    0.00050    0.00101    0.00040
    22    0.51250   55.34107    0.00100    0.00050    0.00101    0.00039
    23    0.53750   54.76665    0.00100    0.00050    0.00101    0.00039
    24    0.56250   54.16697    0.00100    0.00050    0.00101    0.00039
    25    0.58750   53.54227    0.00100    0.00050    0.00101    0.00038
    26    0.61250   52.89286    0.00100    0.00050    0.00101    0.00038
    27    0.63750   52.21905    0.00100    0.00050    0.00101    0.00037
    28    0.66250   51.52113    0.00100    0.00050    0.00101    0.00037
    29    0.68750   50.79939    0.00100    0.00050    0.00101    0.00036
    30    0.71250   50.05419    0.00100    0.00050    0.00101    0.00036
    31    0.73750   49.28585    0.00100    0.00050    0.00101    0.00035
    32    0.76250   48.49471    0.00100    0.00050    0.00101    0.00035
    33    0.78750   47.68108    0.00100    0.00050    0.00101    0.00034
    34    0.81250   46.84531    0.00100    0.00050    0.00101    0.00033
    35    0.83750   45.98770    0.00100    0.00050    0.00101    0.00033
    36    0.86250   45.10859    0.00100    0.00050    0.00101    0.00032
    37    0.88750   44.20824    0.00100    0.00050    0.00101    0.00032
    38    0.91250   43.28693    0.00100    0.00050    0.00101    0.00031
    39    0.93750   42.34487    0.00100    0.00050    0.00101    0.00030
    40    0.96250   41.38224    0.00100    0.00050    0.00101    0.00030
    41    0.98750   40.39915    0.00200    0.00050    0.00151    0.00029
    42    1.00000   39.90039    0.00000    0.00200    0.00203    0.00000
     1    0.00000   57.23076    0.00200    0.00000    1.00000    0.00000
     2    0.01250   57.23076    0.00100    0.00100    0.00151    0.00041
     3    0.03750   57.19819    0.00100    0.00050    0.00101    0.00041
     4    0.06250   57.14142    0.00100    0.00050    0.00101    0.00041
     5    0.08750   57.05983    0.00100    0.00050    0.00101    0.00041
     6    0.11250   56.95295    0.00100    0.00050    0.00101    0.00041
     7    0.13750   56.82045    0.00100    0.00050    0.00101    0.00040
     8    0.16250   56.66212    0.00100    0.00050    0.00101    0.00040
     9    0.18750   56.47786    0.00100    0.00050    0.00101    0.00040
    10    0.21250   56.26760    0.00100    0.00050    0.00101    0.00040
    11    0.23750   56.03136    0.00100    0.00050    0.00101    0.00040
    12    0.26250   55.76922    0.00100    0.00050    0.00101    0.00040
    13    0.28750   55.48123    0.00100    0.00050    0.00101    0.00040
    14    0.31250   55.16751    0.00100    0.00050    0.00101    0.00039
    15    0.33750   54.82822    0.00100    0.00050    0.00101    0.00039
    16    0.36250   54.46349    0.00100    0.00050    0.00101    0.00039
    17    0.38750   54.07350    0.00100    0.00050    0.00101    0.00039
    18    0.41250   53.65842    0.00100    0.00050    0.00101    0.00038
    19    0.43750   53.21847    0.00100    0.00050    0.00101    0.00038
    20    0.46250   52.75386    0.00100    0.00050    0.00101    0.00038
    21    0.48750   52.26480    0.00100    0.00050    0.00101    0.00037
    22    0.51250   51.75155    0.00100    0.00050    0.00101    0.00037
    23    0.53750   51.21431    0.00100    0.00050    0.00101    0.00037
    24    0.56250   50.65334    0.00100    0.00050    0.00101    0.00036
    25    0.58750   50.06891    0.00100    0.00050    0.00101    0.00036
    26    0.61250   49.46129    0.00100    0.00050    0.00101    0.00035
    27    0.63750   48.83075    0.00100    0.00050    0.00101    0.00035
    28    0.66250   48.17757    0.00100    0.00050    0.00101    0.00034
    29    0.68750   47.50210    0.00100    0.00050    0.00101    0.00034
    30    0.71250   46.80462    0.00100    0.00050    0.00101    0.00033
    31    0.73750   46.08544    0.00100    0.00050    0.00101    0.00033
    32    0.76250   45.34493    0.00100    0.00050    0.00101    0.00032
    33    0.78750   44.58345    0.00100    0.00050    0.00101    0.00032
    34    0.81250   43.80140    0.00100    0.00050    0.00101    0.00031
    35    0.83750   42.99919    0.00100    0.00050    0.00101    0.00031
    36    0.86250   42.17726    0.00100    0.00050    0.00101    0.00030
    37    0.88750   41.33614    0.00100    0.00050    0.00101    0.00029
    38    0.91250   40.47636    0.00100    0.00050    0.00101    0.00029
    39    0.93750   39.59857    0.00100    0.00050    0.00101    0.00028
    40    0.96250   38.70346    0.00100    0.00050    0.00101    0.00028
    41    0.98750   37.79187    0.00200    0.00050    0.00151    0.00027
    42    1.00000   37.32531    0.00000    0.00200    0.00203    0.00000
     1    0.00000   53.49767    0.00200    0.00000    1.00000    0.00000
     2    0.01250   53.49767    0.00100    0.00100    0.00151    0.00038
     3    0.03750   53.47874    0.00100    0.00050    0.00101    0.00038
     4    0.06250   53.43271    0.00100    0.00050    0.00101    0.00038
     5    0.08750   53.36035    0.00100    0.00050    0.00101    0.00038
     6    0.11250   53.26225    0.00100    0.00050    0.00101    0.00038
     7    0.13750   53.13886    0.00100    0.00050    0.00101    0.00038
     8    0.16250   52.99050    0.00100    0.00050    0.00101    0.00038
     9    0.18750   52.81743    0.00100    0.00050    0.00101    0.00038
    10    0.21250   52.61987    0.00100    0.00050    0.00101    0.00038
    11    0.23750   52.39797    0.00100    0.00050    0.00101    0.00037
    12    0.26250   52.15186    0.00100    0.00050    0.00101    0.00037
    13    0.28750   51.88171    0.00100    0.00050    0.00101    0.00037
    14    0.31250   51.58763    0.00100    0.00050    0.00101    0.00037
    15    0.33750   51.26976    0.00100    0.00050    0.00101    0.00037
    16    0.36250   50.92825    0.00100    0.00050    0.00101    0.00036
    17    0.38750   50.56323    0.00100    0.00050    0.00101    0.00036
    18    0.41250   50.17487    0.00100    0.00050    0.00101    0.00036
    19    0.43750   49.76335    0.00100    0.00050    0.00101    0.00035
    20    0.46250   49.32882    0.00100    0.00050    0.00101    0.00035
    21    0.48750   48.87151    0.00100    0.00050    0.00101    0.00035
    22    0.51250   48.39159    0.00100    0.00050    0.00101    0.00034
    23    0.53750   47.88931    0.00100    0.00050    0.00101    0.00034
    24    0.56250   47.36489    0.00100    0.00050    0.00101    0.00034
    25    0.58750   46.81858    0.00100    0.00050    0.00101    0.00033
    26    0.61250   46.25063    0.00100    0.00050    0.00101    0.00033
    27    0.63750   45.66132    0.00100    0.00050    0.00101    0.00033
    28    0.66250   45.05091    0.00100    0.00050    0.00101    0.00032
    29    0.68750   44.41970    0.00100    0.00050    0.00101    0.00032
    30    0.71250   43.76797    0.00100    0.00050    0.00101    0.00031
    31    0.73750   43.09604    0.00100    0.00050    0.00101    0.00031
    32    0.76250   42.40421    0.00100    0.00050    0.00101    0.00030
    33    0.78750   41.69280    0.00100    0.00050    0.00101    0.00030
    34    0.81250   40.96209    0.00100    0.00050    0.00101    0.00029
    35    0.83750   40.21237    0.00100    0.00050    0.00101    0.00029
    36    0.86250   39.44393    0.00100    0.00050    0.00101    0.00028
    37    0.88750   38.65698    0.00100    0.00050    0.00101    0.00028
    38    0.91250   37.85173    0.00100    0.00050    0.00101    0.00027
    39    0.93750   37.02829    0.00100    0.00050    0.00101    0.00026
    40    0.96250   36.18671    0.00100    0.00050    0.00101    0.00026
    41    0.98750   35.32690    0.00200    0.00050    0.00151    0.00025
    42    1.00000   34.89076    0.00000    0.00200    0.00203    0.00000
     1    0.00000   50.04266    0.00200    0.00000    1.00000    0.00000
     2    0.01250   50.04266    0.00100    0.00100    0.00151    0.00036
     3    0.03750   50.01393    0.00100    0.00050    0.00101    0.00036
     4    0.06250   49.96451    0.00100    0.00050    0.00101    0.00036
     5    0.08750   49.89359    0.00100    0.00050    0.00101    0.00036
     6    0.11250   49.80058    0.00100    0.00050    0.00101    0.00035
     7    0.13750   49.68510    0.00100    0.00050    0.00101    0.00035
     8    0.16250   49.54696    0.00100    0.00050    0.00101    0.00035
     9    0.18750   49.38601    0.00100    0.00050    0.00101    0.00035
    10    0.21250   49.20223    0.00100    0.00050    0.00101    0.00035
    11    0.23750   48.99565    0.00100    0.00050    0.00101    0.00035
    12    0.26250   48.76636    0.00100    0.00050    0.00101    0.00035
    13    0.28750   48.51441    0.00100    0.00050    0.00101    0.00035
    14    0.31250   48.23994    0.00100    0.00050    0.00101    0.00034
    15    0.33750   47.94308    0.00100    0.00050    0.00101    0.00034
    16    0.36250   47.62400    0.00100    0.00050    0.00101    0.00034
    17    0.38750   47.28284    0.00100    0.00050    0.00101    0.00034
    18    0.41250   46.91977    0.00100    0.00050    0.00101    0.00033
    19    0.43750   46.53497    0.00100    0.00050    0.00101    0.00033
    20    0.46250   46.12864    0.00100    0.00050    0.00101    0.00033
    21    0.48750   45.70096    0.00100    0.00050    0.00101    0.00033
    22    0.51250   45.25216    0.00100    0.00050    0.00101    0.00032
    23    0.53750   44.78241    0.00100    0.00050    0.00101    0.00032
    24    0.56250   44.29194    0.00100    0.00050    0.00101    0.00032
    25    0.58750   43.78099    0.00100    0.00050    0.00101    0.00031
    26    0.61250   43.24977    0.00100    0.00050    0.00101    0.00031
    27    0.63750   42.69854    0.00100    0.00050    0.00101    0.00030
    28    0.66250   42.12752    0.00100    0.00050    0.00101    0.00030
    29    0.68750   41.53699    0.00100    0.00050    0.00101    0.00030
    30    0.71250   40.92722    0.00100    0.00050    0.00101    0.00029
    31    0.73750   40.29846    0.00100    0.00050    0.00101    0.00029
    32    0.76250   39.65101    0.00100    0.00050    0.00101    0.00028
    33    0.78750   38.98517    0.00100    0.00050    0.00101    0.00028
    34    0.81250   38.30129    0.00100    0.00050    0.00101    0.00027
    35    0.83750   37.59971    0.00100    0.00050    0.00101    0.00027
    36    0.86250   36.88082    0.00100    0.00050    0.00101    0.00026
    37    0.88750   36.14508    0.00100    0.00050    0.00101    0.00026
    38    0.91250   35.39299    0.00100    0.00050    0.00101    0.00025
    39    0.93750   34.62518    0.00100    0.00050    0.00101    0.00025
    40    0.96250   33.84235    0.00100    0.00050    0.00101    0.00024
    41    0.98750   33.04543    0.00200    0.00050    0.00151    0.00024
    42    1.00000   32.63745    0.00000    0.00200    0.00203    0.00000
     1    0.00000   46.77996    0.00200    0.00000    1.00000    0.00000
     2    0.01250   46.77996    0.00100    0.00100    0.00151    0.00033
     3    0.03750   46.76369    0.00100    0.00050    0.00101    0.00033
     4    0.06250   46.72327    0.00100    0.00050    0.00101    0.00033
     5    0.08750   46.65966    0.00100    0.00050    0.00101    0.00033
     6    0.11250   46.57351    0.00100    0.00050    0.00101    0.00033
     7    0.13750   46.46531    0.00100    0.00050    0.00101    0.00033
     8    0.16250   46.33537    0.00100    0.00050    0.00101    0.00033
     9    0.18750   46.18392    0.00100    0.00050    0.00101    0.00033
    10    0.21250   46.01114    0.00100    0.00050    0.00101    0.00033
    11    0.23750   45.81715    0.00100    0.00050    0.00101    0.00033
    12    0.26250   45.60204    0.00100    0.00050    0.00101    0.00032
    13    0.28750   45.36593    0.00100    0.00050    0.00101    0.00032
    14    0.31250   45.10891    0.00100    0.00050    0.00101    0.00032
    15    0.33750   44.83110    0.00100    0.00050    0.00101    0.00032
    16    0.36250   44.53260    0.00100    0.00050    0.00101    0.00032
    17    0.38750   44.21353    0.00100    0.00050    0.00101    0.00032
    18    0.41250   43.87403    0.00100    0.00050    0.00101    0.00031
    19    0.43750   43.51426    0.00100    0.00050    0.00101    0.00031
    20    0.46250   43.13435    0.00100    0.00050    0.00101    0.00031
    21    0.48750   42.73449    0.00100    0.00050    0.00101    0.00030
    22    0.51250   42.31484    0.00100    0.00050    0.00101    0.00030
    23    0.53750   41.87561    0.00100    0.00050    0.00101    0.00030
    24    0.56250   41.41701    0.00100    0.00050    0.00101    0.00030
    25    0.58750   40.93925    0.00100    0.00050    0.00101    0.00029
    26    0.61250   40.44254    0.00100    0.00050    0.00101    0.00029
    27    0.63750   39.92715    0.00100    0.00050    0.00101    0.00028
    28    0.66250   39.39330    0.00100    0.00050    0.00101    0.00028
    29    0.68750   38.84125    0.00100    0.00050    0.00101    0.00028
    30    0.71250   38.27127    0.00100    0.00050    0.00101    0.00027
    31    0.73750   37.68364    0.00100    0.00050    0.00101    0.00027
    32    0.76250   37.07864    0.00100    0.00050    0.00101    0.00026
    33    0.78750   36.45654    0.00100    0.00050    0.00101    0.00026
    34    0.81250   35.81761    0.00100    0.00050    0.00101    0.00026
    35    0.83750   35.16212    0.00100    0.00050    0.00101    0.00025
    36    0.86250   34.49031    0.00100    0.00050    0.00101    0.00025
    37    0.88750   33.80238    0.00100    0.00050    0.00101    0.00024
    38    0.91250   33.09849    0.00100    0.00050    0.00101    0.00024
    39    0.93750   32.37867    0.00100    0.00050    0.00101    0.00023
    40    0.96250   31.64287    0.00100    0.00050    0.00101    0.00023
    41    0.98750   30.89083    0.00200    0.00050    0.00151    0.00022
    42    1.00000   30.50947    0.00000    0.00200    0.00203    0.00000
     1    0.00000   43.75783    0.00200    0.00000    1.00000    0.00000
     2    0.01250   43.75783    0.00100    0.00100    0.00151    0.00031
     3    0.03750   43.73242    0.00100    0.00050    0.00101    0.00031
     4    0.06250   43.68933    0.00100    0.00050    0.00101    0.00031
