 # I XP T DE ATW ATP BT
    33    0.78750   62.33367 **********    0.00000    0.00000 **********
    34    0.81250   61.24078    0.00000    0.00000    0.00000    0.00000
    35    0.83750   60.11955 **********    0.00000    0.00000    0.00000
    36    0.86250   58.97052    0.00000    0.00000    0.00000    0.00000
    37    0.88750   57.79421 **********    0.00000    0.00000    0.00000
    38    0.91250   56.59117    0.00000    0.00000    0.00000    0.00000
    39    0.93750   55.36195 ********** **********    0.00000    0.00000
    40    0.96250   54.10713    0.00000    0.00000    0.00000    0.00000
    41    0.98750   52.82727 **********    0.00000    0.00000    0.00000
    42    1.00000   52.17814    0.00000    0.00000    0.00000    0.00000
     1    0.00000   -1.02511    0.00200    0.00000    1.00000    0.00000
     2    0.01250   -1.02511    0.00100    0.00100    0.00150    0.00000
     3    0.03750   -1.03340    0.00100    0.00050    0.00100   -0.00000
     4    0.06250   -1.04074    0.00100    0.00050    0.00100   -0.00000
     5    0.08750   -1.04712    0.00100    0.00050    0.00100   -0.00000
     6    0.11250   -1.05257    0.00100    0.00050    0.00100   -0.00000
     7    0.13750   -1.05708    0.00100    0.00050    0.00100   -0.00000
     8    0.16250   -1.06065    0.00100    0.00050    0.00100   -0.00000
     9    0.18750   -1.06330    0.00100    0.00050    0.00100   -0.00000
    10    0.21250   -1.06501    0.00100    0.00050    0.00100   -0.00000
    11    0.23750   -1.06582    0.00100    0.00050    0.00100   -0.00000
    12    0.26250   -1.06572    0.00100    0.00050    0.00100   -0.00000
    13    0.28750   -1.06471    0.00100    0.00050    0.00100   -0.00000
    14    0.31250   -1.06281    0.00100    0.00050    0.00100   -0.00000
    15    0.33750   -1.06002    0.00100    0.00050    0.00100   -0.00000
    16    0.36250   -1.05634    0.00100    0.00050    0.00100   -0.00000
    17    0.38750   -1.05179    0.00100    0.00050    0.00100   -0.00000
    18    0.41250   -1.04637    0.00100    0.00050    0.00100   -0.00000
    19    0.43750   -1.04010    0.00100    0.00050    0.00100   -0.00000
    20    0.46250   -1.03297    0.00100    0.00050    0.00100   -0.00000
    21    0.48750   -1.02499    0.00100    0.00050    0.00100   -0.00000
    22    0.51250   -1.01618    0.00100    0.00050    0.00100   -0.00000
    23    0.53750   -1.00655    0.00100    0.00050    0.00100   -0.00000
    24    0.56250   -0.99610    0.00100    0.00050    0.00100   -0.00000
    25    0.58750   -0.98484    0.00100    0.00050    0.00100   -0.00000
    26    0.61250   -0.97278    0.00100    0.00050    0.00100   -0.00000
    27    0.63750   -0.95993    0.00100    0.00050    0.00100   -0.00000
    28    0.66250   -0.94631    0.00100    0.00050    0.00100   -0.00000
    29    0.68750   -0.93192    0.00100    0.00050    0.00100   -0.00000
    30    0.71250   -0.91676    0.00100    0.00050    0.00100   -0.00000
    31    0.73750   -0.90086    0.00100    0.00050    0.00100   -0.00000
    32    0.76250   -0.88422    0.00100    0.00050    0.00100   -0.00000
    33    0.78750   -0.86685    0.00100    0.00050    0.00100   -0.00000
    34    0.81250   -0.84878    0.00100    0.00050    0.00100   -0.00000
    35    0.83750   -0.82998    0.00100    0.00050    0.00100   -0.00000
    36    0.86250   -0.81051    0.00100    0.00050    0.00100   -0.00000
    37    0.88750   -0.79035    0.00100    0.00050    0.00100   -0.00000
    38    0.91250   -0.76952    0.00100    0.00050    0.00100   -0.00000
    39    0.93750   -0.74803    0.00100    0.00050    0.00100   -0.00000
    40    0.96250   -0.72590    0.00100    0.00050    0.00100   -0.00000
    41    0.98750   -0.70314    0.00200    0.00050    0.00150    0.00000
    42    1.00000   -0.69446    0.00000    0.00200    0.00203    0.00000
     1    0.00000   -1.02511    0.00200    0.00000    1.00000    0.00000
     2    0.01250   -1.02511    0.00100    0.00100    0.00150    0.00000
     3    0.03750   -1.03340    0.00100    0.00050    0.00100   -0.00000
     4    0.06250   -1.04074    0.00100    0.00050    0.00100   -0.00000
     5    0.08750   -1.04712    0.00100    0.00050    0.00100   -0.00000
     6    0.11250   -1.05257    0.00100    0.00050    0.00100   -0.00000
     7    0.13750   -1.05708    0.00100    0.00050    0.00100   -0.00000
     8    0.16250   -1.06065    0.00100    0.00050    0.00100   -0.00000
     9    0.18750   -1.06330    0.00100    0.00050    0.00100   -0.00000
    10    0.21250   -1.06501    0.00100    0.00050    0.00100   -0.00000
    11    0.23750   -1.06582    0.00100    0.00050    0.00100   -0.00000
    12    0.26250   -1.06572    0.00100    0.00050    0.00100   -0.00000
    13    0.28750   -1.06471    0.00100    0.00050    0.00100   -0.00000
    14    0.31250   -1.06281    0.00100    0.00050    0.00100   -0.00000
    15    0.33750   -1.06002    0.00100    0.00050    0.00100   -0.00000
    16    0.36250   -1.05634    0.00100    0.00050    0.00100   -0.00000
    17    0.38750   -1.05179    0.00100    0.00050    0.00100   -0.00000
    18    0.41250   -1.04637    0.00100    0.00050    0.00100   -0.00000
    19    0.43750   -1.04010    0.00100    0.00050    0.00100   -0.00000
    20    0.46250   -1.03297    0.00100    0.00050    0.00100   -0.00000
    21    0.48750   -1.02499    0.00100    0.00050    0.00100   -0.00000
    22    0.51250   -1.01618    0.00100    0.00050    0.00100   -0.00000
    23    0.53750   -1.00655    0.00100    0.00050    0.00100   -0.00000
    24    0.56250   -0.99610    0.00100    0.00050    0.00100   -0.00000
    25    0.58750   -0.98484    0.00100    0.00050    0.00100   -0.00000
    26    0.61250   -0.97278    0.00100    0.00050    0.00100   -0.00000
    27    0.63750   -0.95993    0.00100    0.00050    0.00100   -0.00000
    28    0.66250   -0.94631    0.00100    0.00050    0.00100   -0.00000
    29    0.68750   -0.93192    0.00100    0.00050    0.00100   -0.00000
    30    0.71250   -0.91676    0.00100    0.00050    0.00100   -0.00000
    31    0.73750   -0.90086    0.00100    0.00050    0.00100   -0.00000
    32    0.76250   -0.88422    0.00100    0.00050    0.00100   -0.00000
    33    0.78750   -0.86685    0.00100    0.00050    0.00100   -0.00000
    34    0.81250   -0.84878    0.00100    0.00050    0.00100   -0.00000
    35    0.83750   -0.82998    0.00100    0.00050    0.00100   -0.00000
    36    0.86250   -0.81051    0.00100    0.00050    0.00100   -0.00000
    37    0.88750   -0.79035    0.00100    0.00050    0.00100   -0.00000
    38    0.91250   -0.76952    0.00100    0.00050    0.00100   -0.00000
    39    0.93750   -0.74803    0.00100    0.00050    0.00100   -0.00000
    40    0.96250   -0.72590    0.00100    0.00050    0.00100   -0.00000
    41    0.98750   -0.70314    0.00200    0.00050    0.00150    0.00000
    42    1.00000   -0.69446    0.00000    0.00200    0.00203    0.00000
